车型,选车类型,价格/万,新车价格,上牌时间,公里数,排放标准,排量,过户信息,年检到期,交强险,商业险到期,发动机,变速箱,网址
斯柯达 晶锐 2009款 1.4L 自动晶致版,严选车,2.76,原价2.85万,2009-12,4.37万公里,国四,1.4,1次过户,2019-12,2019-11,已过期,1.4L 86马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/foshan/90c2c818783e4ac4x.htm
福特 福克斯 2013款 两厢经典 1.8L 自动时尚型,降价急售,¥4.50,新车指导价13.40万(含税),2014-04,7.27万公里,国四,1.8,0次过户,2020-4,2020-4,2020-4,1.8L 124马力 L4,4档手自一体变速箱(AT),https://www.guazi.com/cq/acc4e10fd7a9025ax.htm
别克 君威 2012款 2.0L 豪华版,严选车,¥8.54,新车指导价22.10万(含税),2013-03,2.86万公里,国四,2.0,0次过户,2020-3,2020-3,已过期,2.0L 147马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sz/76863cfca9209cb8x.htm
中华H530 2011款 1.6L 手动舒适型,严选车,¥2.75,新车指导价9.30万(含税),2013-09,4.6万公里,国四,1.6,1次过户,2019-9,2019-9,已过期,1.6L 118马力 L4,5档手动变速箱(MT),https://www.guazi.com/dg/edab5e63655f8e4bx.htm
起亚K4 2014款 1.8L 自动DLX,,¥9.00,新车指导价17.20万(含税),2015-09,2.31万公里,国四,1.8,1次过户,2019-9,2019-9,已过期,1.8L 143马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/jn/1fa8573b586fb412x.htm
菲亚特 菲翔 2012款 1.4T 自动尊享版,严选车,5.10,原价5.32万,2013-11,2.38万公里,国四,1.4,0次过户,2019-11,2019-10,已过期,1.4T 150马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/gz/ffc0e980019816c0x.htm
别克 英朗 2014款 XT 1.6L 自动时尚版,严选车,¥6.16,新车指导价16.30万(含税),2015-02,3.76万公里,国五,1.6,0次过户,2021-2,2020-2,已过期,1.6L 121马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sz/53ef7bd6ee8c009ax.htm
福特 福克斯 2012款 三厢 1.6L 手动舒适型,严选车,¥5.01,新车指导价13.00万(含税),2014-12,4.5万公里,国四,1.6,1次过户,2020-12,2019-11,已过期,1.6L 125马力 L4,5档手动变速箱(MT),https://www.guazi.com/dg/d187f242c4a2966dx.htm
大众 宝来 2012款 1.6L 自动时尚型,严选车,4.23,原价4.58万,2012-06,8.16万公里,国四,1.6,0次过户,2019-6,已过期,已过期,1.6L 105马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/zhuhai/2e071553f9e0b00ex.htm
丰田 威驰 2016款 1.5L 自动智臻星耀版,0过户,¥6.40,新车指导价9.70万(含税),2016-09,4.25万公里,国五,1.5,0次过户,2020-9,2019-12,已过期,1.5L 107马力 L4,4档自动变速箱(AT),https://www.guazi.com/jn/ee9929af7058a12ax.htm
标致308 2013款 1.6L 自动优尚型,严选车,4.66,原价4.96万,2014-09,5.33万公里,国五,1.6,0次过户,2020-9,2019-8,已过期,1.6L 117马力 L4,4档手自一体变速箱(AT),https://www.guazi.com/dg/186d4af94675b53fx.htm
别克 英朗 2016款 15N 自动精英型,严选车,6.52,原价6.72万,2016-05,4.45万公里,国五,1.5,0次过户,2020-5,2020-5,已过期,1.5L 114马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/zhongshan/9c11064d71d01b2cx.htm
别克 凯越 2008款 1.6LE-MT,严选车,2.86,原价2.94万,2013-01,8.67万公里,国四,1.6,0次过户,2020-1,2020-1,已过期,1.6L 106马力 L4,5档手动变速箱(MT),https://www.guazi.com/dg/f70ba591aa462963x.htm
斯柯达Yeti 2016款 1.4TSI DSG前行版,严选车,¥7.43,新车指导价16.30万(含税),2015-11,4.74万公里,国五,1.4,0次过户,2019-11,2019-11,已过期,1.4T 150马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/gz/ec81727837744cacx.htm
奥迪A4L 2015款 45 TFSI quattro个性运动型,0过户,¥19.90,新车指导价38.30万(含税),2015-09,5.79万公里,国五,2.0,0次过户,2019-9,2019-8,已过期,2.0T 224马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/changzhou/abcf5b9cf222912fx.htm
日产 阳光 2011款 1.5XE CVT舒适版,严选车,¥3.80,新车指导价10.10万(含税),2013-08,8.35万公里,国四,1.5,0次过户,2019-8,2019-8,已过期,1.5L 112马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/dg/4d2bdbdd1a38515fx.htm
斯柯达 明锐 2013款 1.6L 手动逸俊版,严选车,3.72,原价3.84万,2012-08,4.84万公里,国四,1.6,0次过户,2019-8,2019-7,已过期,1.6L 105马力 L4,5档手动变速箱(MT),https://www.guazi.com/gz/22293c489a528109x.htm
标致308 2014款 乐享版 经典 1.6L 自动优尚型,严选车,5.69,原价5.94万,2016-03,4.59万公里,国五,1.6,0次过户,2020-3,2020-2,已过期,1.6L 117马力 L4,4档手自一体变速箱(AT),https://www.guazi.com/dg/b52151603be68f56x.htm
斯柯达 明锐 2013款 1.6L 自动逸俊版,严选车,¥4.86,新车指导价16.20万(含税),2013-03,8.88万公里,国四,1.6,0次过户,2020-3,2020-3,已过期,1.6L 105马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/gz/ca4251e62e64c58ex.htm
日产 轩逸 2014款 1.6XV CVT尊享版,严选车,¥8.43,新车指导价15.00万(含税),2015-09,2.98万公里,国五,1.6,0次过户,2019-9,2019-9,已过期,1.6L 126马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/sz/a18ebd680daa34a7x.htm
起亚K3 2015款 1.6L 自动GLS,严选车,6.51,原价6.85万,2016-03,6.01万公里,国五,1.6,0次过户,2020-3,2020-3,已过期,1.6L 128马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/dg/617410785ae73c0dx.htm
日产 轩逸 2012款 经典 1.6XE 自动舒适版,严选车,¥6.34,新车指导价11.90万(含税),2016-03,6.47万公里,国五,1.6,0次过户,2020-3,2020-3,已过期,1.6L 117马力 L4,4档自动变速箱(AT),https://www.guazi.com/zhuhai/1c7167debb6ccd84x.htm
奔腾B30 2016款 1.6L 手动豪华型,0过户,¥4.50,新车指导价7.90万(含税),2017-02,2.67万公里,国五,1.6,0次过户,2021-2,2019-8,已过期,1.6L 109马力 L4,5档手动变速箱(MT),https://www.guazi.com/cc/769cbee338206338x.htm
大众 途观 2012款 1.8TSI 自动四驱菁英版,严选车,¥10.03,新车指导价29.50万(含税),2011-12,10.34万公里,国四,1.8,0次过户,2019-12,2020-1,已过期,1.8T 160马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/gz/cb70f4333491b9f0x.htm
别克 凯越 2013款 1.5L 自动经典型,严选车,¥4.25,新车指导价11.10万(含税),2015-03,7.45万公里,国五,1.5,0次过户,2021-3,2020-1,已过期,1.5L 113马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/gz/3bc1530cf1d3be11x.htm
别克 昂科拉 2013款 1.4T 自动两驱精英型,严选车,5.74,原价5.77万,2013-10,7.85万公里,国四,1.4,1次过户,2019-10,2019-9,已过期,1.4T 140马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/foshan/38d0e7fa60eb5e88x.htm
别克 凯越 2013款 1.5L 自动经典型,0过户,¥4.00,新车指导价11.10万(含税),2014-11,5.75万公里,国五,1.5,0次过户,2020-11,2019-9,已过期,1.5L 113马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/yancheng/3eefccf53ce91833x.htm
纳智捷 纳5 2015款 1.8T 自动智慧型,0过户,¥5.00,新车指导价10.80万(含税),2016-11,2.42万公里,国五,1.8,0次过户,2020-11,2019-11,已过期,1.8T 180马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/km/7f9c1b607be780d0x.htm
现代ix35 2013款 2.0L 自动两驱智能型GLS 国IV,严选车,¥7.79,新车指导价21.40万(含税),2014-07,7.79万公里,国四,2.0,2次过户,2020-7,2020-2,已过期,2.0L 165马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/dg/6da7e2f8bbeeb884x.htm
斯柯达 晶锐 2012款 1.4L 自动晶致版,严选车,3.21,原价3.37万,2013-08,5.67万公里,国四,1.4,1次过户,2019-8,2020-5,已过期,1.4L 86马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/gz/a4e7cf98365781fax.htm
本田 思铂睿 2013款 2.4L 豪华版,,¥10.00,新车指导价25.80万(含税),2013-12,5.83万公里,国四,2.4,1次过户,2019-12,2019-12,已过期,2.4L 201马力 L4,5档手自一体变速箱(AT),https://www.guazi.com/weifang/170a6dce35e586dcx.htm
现代 名图 2016款 1.8L 自动智能型GLS,0过户,¥10.00,新车指导价16.30万(含税),2016-06,3.59万公里,国五,1.8,0次过户,2020-6,2020-5,2020-5,1.8L 143马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/hf/7394ba58c2ee79dbx.htm
奇瑞 艾瑞泽5 2016款 1.5L CVT领锐版,严选车,4.56,原价4.69万,2016-04,4.01万公里,国五,1.5,0次过户,2020-4,2020-4,已过期,1.5L 116马力 L4,7档无级变速箱(CVT),https://www.guazi.com/huizhou/2226ba05a2403e0cx.htm
雪铁龙 世嘉 2012款 三厢 1.6L 自动品尚型,严选车,3.19,原价3.34万,2012-10,15.19万公里,国四,1.6,0次过户,2019-10,2019-10,已过期,1.6L 106马力 L4,4档手自一体变速箱(AT),https://www.guazi.com/dg/f019a2a5e62c33bdx.htm
大众 途观 2012款 2.0TSI 自动四驱菁英版,严选车,11.13,原价11.37万,2012-03,6.25万公里,国四,2.0,0次过户,2020-3,2020-3,已过期,2.0T 200马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/gz/9dc40d7f81587a4fx.htm
日产 逍客 2012款 2.0XL 火 CVT 2WD,严选车,6.01,原价6.43万,2012-11,14.81万公里,国四,2.0,0次过户,2019-11,2019-11,已过期,2.0L 144马力 L4,6档无级变速箱(CVT),https://www.guazi.com/dg/b043d4d0cb133ebax.htm
起亚K2 2012款 三厢 1.4L MT GLS纪念版,严选车,¥3.19,新车指导价8.50万(含税),2013-04,8.35万公里,国四,1.4,0次过户,2020-4,2020-3,已过期,1.4L 107马力 L4,5档手动变速箱(MT),https://www.guazi.com/zhongshan/14000bf7e25f83b6x.htm
雪佛兰 迈锐宝 2014款 2.0L 自动豪华版,严选车,7.59,原价7.79万,2015-03,9.62万公里,国五,2.0,0次过户,2021-3,2020-1,已过期,2.0L 154马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/dg/1196e2b292a72064x.htm
雪佛兰 爱唯欧 2014款 三厢 1.4SL MT 舒适版,严选车,¥3.06,新车指导价8.00万(含税),2014-09,6.5万公里,国四,1.4,0次过户,2020-9,2019-9,已过期,1.4L 103马力 L4,5档手动变速箱(MT),https://www.guazi.com/sz/80f6f1c9cd1b786ex.htm
吉利 远景 2015款 1.5L 手动幸福型,严选车,2.89,原价3.19万,2015-11,2.36万公里,国五,1.5,0次过户,2019-11,2019-11,已过期,1.5L 109马力 L4,5档手动变速箱(MT),https://www.guazi.com/dg/0c1542f6d0ae07f7x.htm
奔腾X80 2015款 2.0L 自动豪华型,严选车,5.95,原价6.14万,2014-11,4.16万公里,国四,2.0,0次过户,2020-11,2019-10,已过期,2.0L 147马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/dg/9471a2df9fc2ad17x.htm
雪佛兰 2015款 赛欧3 1.5L AMT幸福天窗版,严选车,¥4.24,新车指导价8.70万(含税),2015-12,2.08万公里,国五,1.5,0次过户,2019-12,2019-12,已过期,1.5L 113马力 L4,5档机械式自动变速箱(AMT),https://www.guazi.com/zhongshan/6405a2ec9db5fa93x.htm
传祺GA3S视界 2014款 1.6L 自动精英ESP版,严选车,¥4.79,新车指导价9.40万(含税),2016-12,5.98万公里,国五,1.6,0次过户,2020-12,2019-11,已过期,1.6L 122马力 L4,4档自动变速箱(AT),https://www.guazi.com/foshan/feb809c6e9c67e9ex.htm
标致2008 2014款 1.6L 手动潮流版,严选车,3.69,原价3.89万,2015-03,13.8万公里,国五,1.6,0次过户,2021-3,2020-2,已过期,1.6L 117马力 L4,5档手动变速箱(MT),https://www.guazi.com/sz/b03a7f381e4d7375x.htm
大众 朗逸 2013款 改款经典 1.6L 自动风尚版,严选车,¥5.74,新车指导价13.60万(含税),2015-04,8.69万公里,国五,1.6,0次过户,2021-4,2020-3,已过期,1.6L 110马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/foshan/d0e7c090bde12f03x.htm
别克 君越 2013款 2.4L SIDI领先舒适型,严选车,9.58,原价9.87万,2014-07,6.64万公里,国五,2.4,0次过户,2020-7,2019-7,2019-7,2.4L 186马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/zhongshan/6a1ac6096936e9f2x.htm
大众 途观 2012款 2.0TSI 自动四驱菁英版,严选车,11.13,原价11.37万,2012-03,6.25万公里,国四,2.0,0次过户,2020-3,2020-3,已过期,2.0T 200马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/gz/9dc40d7f81587a4fx.htm
传祺GA3 2013款 1.6L 手动豪华版,严选车,2.98,原价3.18万,2014-09,8.98万公里,国四,1.6,0次过户,2020-9,2019-6,已过期,1.6L 122马力 L4,5档手动变速箱(MT),https://www.guazi.com/dg/d211891e38548785x.htm
吉利 远景 2015款 1.5L 手动幸福型,严选车,2.89,原价3.19万,2015-11,2.36万公里,国五,1.5,0次过户,2019-11,2019-11,已过期,1.5L 109马力 L4,5档手动变速箱(MT),https://www.guazi.com/dg/0c1542f6d0ae07f7x.htm
雪铁龙 爱丽舍 2014款 1.6L 自动舒适型,严选车,4.23,原价4.43万,2014-07,4.51万公里,国五,1.6,1次过户,2020-8,2019-7,已过期,1.6L 117马力 L4,4档手自一体变速箱(AT),https://www.guazi.com/foshan/017acffbcfc3af0ex.htm
江淮 瑞风S3 2016款 1.5L CVT豪华智能型,严选车,4.22,原价4.33万,2016-04,7.88万公里,国五,1.5,0次过户,2020-4,2020-4,已过期,1.5L 113马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/zhongshan/53d660053234ed7ex.htm
斯柯达 晶锐 2009款 1.4L 自动晶致版,严选车,2.76,原价2.85万,2009-12,4.37万公里,国四,1.4,1次过户,2019-12,2019-11,已过期,1.4L 86马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/foshan/90c2c818783e4ac4x.htm
日产 阳光 2014款 1.5XE CVT舒适版,严选车,4.84,原价4.97万,2016-02,5.96万公里,国五,1.5,0次过户,2020-2,2020-1,已过期,1.5L 112马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/dg/726a05489892f536x.htm
中华V5 2014款 1.6L 手动舒适型,严选车,¥3.29,新车指导价9.70万(含税),2015-10,5.38万公里,国四,1.6,0次过户,2019-10,2019-10,已过期,1.6L 118马力 L4,5档手动变速箱(MT),https://www.guazi.com/foshan/13d12cea47b97859x.htm
吉利 帝豪 2015款 三厢 1.5L 手动向上版,严选车,3.64,原价3.77万,2015-12,8.2万公里,国五,1.5,0次过户,2019-12,2019-12,已过期,1.5L 109马力 L4,5档手动变速箱(MT),https://www.guazi.com/dg/2b9c120202eb4d01x.htm
标致3008 2015款 2.0L 自动潮流版,严选车,¥8.50,新车指导价20.30万(含税),2015-09,5.54万公里,国五,2.0,0次过户,2019-9,2019-9,已过期,2.0L 147马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sz/becd59ca238afb61x.htm
雪铁龙C5 2013款 2.0L 自动尊享型,严选车,7.76,原价8.16万,2014-11,7.96万公里,国五,2.0,0次过户,2020-11,2019-10,已过期,2.0L 147马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/dg/d92f752b74d04f7bx.htm
别克 英朗 2015款 15N 自动进取型,严选车,5.19,原价5.34万,2015-08,10.22万公里,国五,1.5,0次过户,2019-8,2019-8,已过期,1.5L 114马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/foshan/5b07396086fb5088x.htm
大众 帕萨特 2014款 1.8TSI DSG御尊版,严选车,¥12.88,新车指导价26.00万(含税),2015-06,8.7万公里,国五,1.8,0次过户,2019-6,2019-6,已过期,1.8T 160马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/sz/7f7e11e1f74f4c87x.htm
起亚K2 2012款 三厢 1.4L MT GLS纪念版,严选车,¥3.19,新车指导价8.50万(含税),2013-04,8.35万公里,国四,1.4,0次过户,2020-4,2020-3,已过期,1.4L 107马力 L4,5档手动变速箱(MT),https://www.guazi.com/zhongshan/14000bf7e25f83b6x.htm
大众 帕萨特 2013款 1.4TSI 手动尊荣版,,¥8.20,新车指导价21.10万(含税),2013-09,6.14万公里,国四,1.4,1次过户,2019-9,2019-11,已过期,1.4T 131马力 L4,5档手动变速箱(MT),https://www.guazi.com/luoyang/bb29e0e53922ba2ex.htm
别克 英朗 2014款 XT 1.6L 自动时尚版,严选车,¥6.16,新车指导价16.30万(含税),2015-02,3.76万公里,国五,1.6,0次过户,2021-2,2020-2,已过期,1.6L 121马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sz/53ef7bd6ee8c009ax.htm
哈弗H6 2012款 2.4L 自动两驱精英型,严选车,¥3.62,新车指导价13.50万(含税),2013-06,6.77万公里,国四,2.4,0次过户,2019-6,2019-7,已过期,2.4L 163马力 L4,4档手自一体变速箱(AT),https://www.guazi.com/dg/3338c551a5b97919x.htm
力帆X60 2015款 1.8L CVT豪华型 国IV,严选车,3.56,原价3.75万,2015-06,5.41万公里,国五,1.8,0次过户,2019-6,2019-6,已过期,1.8L 133马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/dg/6b61020d51099f41x.htm
比亚迪S6 2013款 白金版 2.0L 手动精英型,0过户,¥3.00,新车指导价9.80万(含税),2013-03,11.26万公里,国四,2.0,0次过户,2020-3,2020-3,已过期,2.0L 140马力 L4,5档手动变速箱(MT),https://www.guazi.com/sz/4bd3d5cc80425508x.htm
宝马5系 2013款 525Li 领先型,严选车,¥19.62,新车指导价49.90万(含税),2013-04,13.83万公里,国四,2.0,0次过户,2020-4,2020-4,已过期,2.0T 218马力 L4,8档手自一体变速箱(AT),https://www.guazi.com/gz/8a81a6d49b10994cx.htm
传祺GS4 2015款 200T 手动精英版,严选车,¥5.69,新车指导价11.80万(含税),2016-01,5.92万公里,国五,1.3,0次过户,2020-1,2019-12,已过期,1.3T 137马力 L4,5档手动变速箱(MT),https://www.guazi.com/dg/d995b8e1cbeb9e66x.htm
日产 逍客 2012款 2.0XL 火 CVT 2WD,严选车,6.01,原价6.43万,2012-11,14.81万公里,国四,2.0,0次过户,2019-11,2019-11,已过期,2.0L 144马力 L4,6档无级变速箱(CVT),https://www.guazi.com/dg/b043d4d0cb133ebax.htm
本田 哥瑞 2016款 1.5L CVT经典版,严选车,¥6.58,新车指导价9.70万(含税),2017-04,2.47万公里,国五,1.5,0次过户,2021-4,2020-3,已过期,1.5L 131马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/huizhou/18b1e6b761203127x.htm
现代 全新胜达 2013款 2.4L 自动两驱舒适型,严选车,9.91,原价10.44万,2014-11,8.61万公里,国四,2.4,0次过户,2020-11,2019-9,已过期,2.4L 189马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/gz/fe68d7cd893130b0x.htm
现代 名图 2016款 1.8L 自动智能型GLS,0过户,¥10.00,新车指导价16.30万(含税),2016-06,3.59万公里,国五,1.8,0次过户,2020-6,2020-5,2020-5,1.8L 143马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/hf/7394ba58c2ee79dbx.htm
宝骏610 2014款 1.5L 手动标准型,严选车,2.63,原价2.83万,2014-11,3.01万公里,国四,1.5,0次过户,2020-11,2019-11,已过期,1.5L 112马力 L4,5档手动变速箱(MT),https://www.guazi.com/dg/868d86ebd8f43159x.htm
标致308 2012款 1.6L 罗兰·加洛斯版,严选车,¥4.30,新车指导价13.70万(含税),2012-12,6.1万公里,国四,1.6,0次过户,2019-12,2019-12,已过期,1.6L 106马力 L4,4档手自一体变速箱(AT),https://www.guazi.com/sz/1cf71c24cd38f335x.htm
起亚K3S 2014款 1.6L 自动GLS,严选车,5.80,原价6.11万,2015-12,4.03万公里,国四,1.6,1次过户,2019-12,2019-12,已过期,1.6L 128马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/dg/7f808322aa4c9660x.htm
奇瑞E3 2015款 1.5L 手动风尚型,严选车,2.79,原价2.85万,2016-03,2.8万公里,国五,1.5,0次过户,2020-3,2020-3,已过期,1.5L 109马力 L4,5档手动变速箱(MT),https://www.guazi.com/dg/38c2843fdf15c8e1x.htm
英菲尼迪Q70L 2015款 Q70L 2.5L 精英版(进口),严选车,¥22.40,新车指导价43.40万(含税),2015-12,4.7万公里,国五,2.5,0次过户,2019-12,2019-11,2019-11,2.5L 222马力 V6,7档手自一体变速箱(AT),https://www.guazi.com/sz/ae9716fae903dfb3x.htm
福特 蒙迪欧 2013款 2.0L GTDi200豪华型,严选车,10.28,原价10.65万,2015-03,9.35万公里,国五,2.0,0次过户,2021-3,2020-3,已过期,2.0T 203马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/zhongshan/ba1fed8b85c62e59x.htm
福特 翼虎 2013款 1.6L GTDi 四驱精英型,严选车,9.38,原价10.09万,2013-11,3.68万公里,国四,1.6,0次过户,2019-11,2020-1,已过期,1.6T 177马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sz/11c1c43c70ceceb1x.htm
吉利 帝豪 2014款 三厢 1.5L 手动精英型,严选车,¥3.33,新车指导价8.30万(含税),2015-04,6.81万公里,国五,1.5,0次过户,2021-4,2020-4,已过期,1.5L 109马力 L4,5档手动变速箱(MT),https://www.guazi.com/dg/08bc62dc5dcf817cx.htm
比亚迪 速锐 2015款 1.5L 手动豪华型,严选车,3.59,原价3.76万,2015-07,3.84万公里,国五,1.5,0次过户,2019-7,2019-7,已过期,1.5L 109马力 L4,5档手动变速箱(MT),https://www.guazi.com/foshan/2a2eb5b6c2222edax.htm
江淮 瑞风S3 2016款 1.5L 手动豪华智能型,严选车,3.69,原价3.76万,2015-11,7.15万公里,国五,1.5,0次过户,2019-11,2019-11,已过期,1.5L 113马力 L4,6档手动变速箱(MT),https://www.guazi.com/zhongshan/21d82c521453c754x.htm
奥迪A4L 2016款 35 TFSI 典藏版 S line舒适型,严选车,¥20.04,新车指导价36.10万(含税),2016-04,3.69万公里,国五,2.0,0次过户,2020-4,2020-4,已过期,2.0T 180马力 L4,8档无级变速箱(CVT),https://www.guazi.com/gz/5b3222c4dcd90d2fx.htm
