车型,选车类型,价格/万,新车价格,上牌时间,公里数,排放标准,排量,过户信息,年检到期,交强险,商业险到期,发动机,变速箱,网址
现代 途胜 2009款 2.0L 自动两驱天窗型,严选车,¥4.67,新车指导价20.00万(含税),2011-10,7.45万公里,国四,2.0,0次过户,2019-10,2019-10,已过期,2.0L 142马力 L4,4档手自一体变速箱(AT),https://www.guazi.com/hz/7b2d6b9a2eb78a67x.htm
凯迪拉克CT6 2017款 28T 时尚型,严选车,¥28.46,新车指导价47.70万(含税),2017-12,1.18万公里,国五,2.0,0次过户,2019-12,2019-12,已过期,2.0T 276马力 L4,8档手自一体变速箱(AT),https://www.guazi.com/wenzhou/68cb93d1fd363a7dx.htm
大众 途观L 2018款 改款 380TSI 自动四驱豪华版,严选车,19.96,原价20.47万,2017-11,4.3万公里,国五,2.0,0次过户,2019-11,2019-11,2019-11,2.0T 220马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/hz/f1f1e9b296a3986bx.htm
大众 朗行 2013款 1.6L 手动风尚型,严选车,4.54,原价4.72万,2013-12,9.28万公里,国四,1.6,0次过户,2019-12,2019-12,已过期,1.6L 110马力 L4,5档手动变速箱(MT),https://www.guazi.com/sh/500fb75c558eb8b3x.htm
大众POLO 2018款 1.5L 自动安享型,准新车,¥8.50,新车指导价11.10万(含税),2018-11,0.06万公里,国五,1.5,0次过户,2020-11,2019-11,已过期,1.5L 110马力 L4,6档自动变速箱(AT),https://www.guazi.com/su/3b75d55fb217a468x.htm
大众 朗逸 2013款 改款经典 1.6L 自动舒适版,严选车,¥6.57,新车指导价15.00万(含税),2013-07,4.42万公里,国四,1.6,0次过户,2019-7,2019-7,已过期,1.6L 110马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sh/73be28670e31e7dax.htm
大众 帕萨特 2013款 1.4TSI 手动尊雅版,严选车,¥7.35,新车指导价20.00万(含税),2013-01,7.89万公里,国四,1.4,1次过户,2020-1,2019-11,已过期,1.4T 131马力 L4,5档手动变速箱(MT),https://www.guazi.com/shaoxing/bb2828d53edc5246x.htm
福特 福克斯 2017款 三厢 1.6L 自动舒适型智行版,0过户,¥8.00,新车指导价13.80万(含税),2017-06,1.01万公里,国五,1.6,0次过户,2020-6,2020-6,2020-6,1.6L 125马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/luoyang/026a86a86f71874cx.htm
大众 朗逸 2013款 1.6L 自动风尚版,严选车,5.51,原价5.62万,2013-04,5.49万公里,国四,1.6,0次过户,2020-4,2020-3,2020-3,1.6L 105马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sh/705fe6d119994e68x.htm
别克 威朗 2015款 三厢 20T 双离合领先型,严选车,¥8.55,新车指导价17.70万(含税),2015-11,1.37万公里,国五,1.5,1次过户,2019-11,2019-11,已过期,1.5T 169马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/sh/fe6b56902a3bc628x.htm
福特 福克斯 2012款 两厢 1.6L 自动舒适型,严选车,6.25,原价6.39万,2016-02,1.92万公里,国四,1.6,1次过户,2020-2,2019-9,已过期,1.6L 125马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/sh/2edce2a50eb340b7x.htm
大众 朗逸 2013款 1.4TSI DSG舒适版,严选车,6.33,原价6.71万,2013-07,5.74万公里,国四,1.4,0次过户,2019-7,2019-7,2019-7,1.4T 131马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/sh/96890fa309bd18aax.htm
别克 威朗 2015款 三厢 20T 双离合精英型,严选车,¥9.04,新车指导价18.80万(含税),2016-04,1.99万公里,国五,1.5,0次过户,2020-4,2020-2,已过期,1.5T 169马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/sh/c483987d881ac11fx.htm
标致308S 2015款 1.2T 自动劲驰版,严选车,6.91,原价7.12万,2016-10,2.19万公里,国五,1.2,0次过户,2020-10,2019-9,已过期,1.2T 136马力 L3,6档手自一体变速箱(AT),https://www.guazi.com/hz/2306ec8a42edc4c1x.htm
大众 帕萨特 2013款 1.4TSI 手动尊荣版,,¥8.20,新车指导价21.10万(含税),2013-09,6.14万公里,国四,1.4,1次过户,2019-9,2019-11,已过期,1.4T 131马力 L4,5档手动变速箱(MT),https://www.guazi.com/luoyang/bb29e0e53922ba2ex.htm
标致508 2015款 1.6THP 自动致臻版,严选车,¥12.06,新车指导价23.80万(含税),2016-08,1.66万公里,国五,1.6,0次过户,2020-8,2019-8,已过期,1.6T 167马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sh/02cd5c00fd1d04acx.htm
大众 速腾 2012款 1.6L 自动舒适型,严选车,¥6.25,新车指导价16.40万(含税),2012-11,5.69万公里,国四,1.6,0次过户,2019-11,2019-11,已过期,1.6L 105马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/shaoxing/c1493144e1ff00b5x.htm
起亚K4 2014款 1.8L 自动DLX,,¥9.00,新车指导价17.20万(含税),2015-09,2.31万公里,国四,1.8,1次过户,2019-9,2019-9,已过期,1.8L 143马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/jn/1fa8573b586fb412x.htm
雪佛兰 迈锐宝 2013款 2.4L 自动豪华版,严选车,7.11,原价7.31万,2013-11,3.78万公里,国四,2.4,0次过户,2019-11,2019-10,已过期,2.4L 186马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sh/60bb963a8b90d2fdx.htm
大众 朗逸 2015款 230TSI DSG舒适版,严选车,¥7.97,新车指导价15.90万(含税),2016-03,7.79万公里,国五,1.4,1次过户,2020-3,2020-3,2020-3,1.4T 131马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/sh/2588ce85904d0a9cx.htm
雪佛兰 迈锐宝 2013款 2.0L 自动舒适版,严选车,6.48,原价6.65万,2013-12,3.83万公里,国四,2.0,0次过户,2019-12,2019-11,已过期,2.0L 154马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sh/0234646fbf9c1046x.htm
雪佛兰 迈锐宝 2013款 1.6T 自动舒适版,严选车,7.50,原价7.6万,2014-04,3.91万公里,国四,1.6,0次过户,2020-4,2020-3,2020-4,1.6T 184马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sh/d3662845218fd7e1x.htm
别克 君威 2015款 1.6T 领先技术型,严选车,9.53,原价9.92万,2016-08,2.98万公里,国五,1.6,0次过户,2020-8,2019-7,2019-7,1.6T 184马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sh/979442e29147cf9cx.htm
大众POLO 2014款 1.4L 手动风尚版,严选车,¥4.02,新车指导价8.20万(含税),2015-05,4.08万公里,国五,1.4,1次过户,2021-5,2020-5,已过期,1.4L 90马力 L4,5档手动变速箱(MT),https://www.guazi.com/jinhua/f40247ade7997fecx.htm
现代 朗动 2015款 1.6L 自动时尚型,严选车,¥5.82,新车指导价12.60万(含税),2015-10,2.71万公里,国四,1.6,1次过户,2019-10,2019-10,已过期,1.6L 128马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/jinhua/80809ff2cc6a763fx.htm
大众 帕萨特 2011款 1.8TSI DSG御尊版,严选车,8.72,原价8.95万,2011-11,6.75万公里,国四,1.8,1次过户,2019-11,2019-11,已过期,1.8T 160马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/sh/8fd4191d1c9b5c77x.htm
大众 迈腾 2013款 1.8TSI 尊贵型,严选车,¥10.62,新车指导价27.40万(含税),2013-05,3.37万公里,国四,1.8,1次过户,2020-5,2020-5,已过期,1.8T 160马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/sh/7414cb2b98b6b6e5x.htm
雪佛兰 迈锐宝 2013款 2.0L 自动豪华版,严选车,6.44,原价6.7万,2013-07,6.42万公里,国四,2.0,0次过户,2019-7,2019-7,已过期,2.0L 154马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/hz/6605d55c092fcc65x.htm
丰田 威驰 2016款 1.5L 自动智臻星耀版,0过户,¥6.40,新车指导价9.70万(含税),2016-09,4.25万公里,国五,1.5,0次过户,2020-9,2019-12,已过期,1.5L 107马力 L4,4档自动变速箱(AT),https://www.guazi.com/jn/ee9929af7058a12ax.htm
大众 朗逸 2011款 1.6L 自动品雅版,严选车,4.44,原价4.81万,2011-05,3.16万公里,国四,1.6,1次过户,2020-5,2020-4,已过期,1.6L 105马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/jinhua/bd823b4f88e63ff9x.htm
大众 朗逸 2008款 1.6L 手动品悠版,严选车,2.49,原价2.59万,2009-09,14.68万公里,国四,1.6,1次过户,2019-9,2019-9,已过期,1.6L 105马力 L4,5档手动变速箱(MT),https://www.guazi.com/hz/1d34976161170e20x.htm
大众POLO 2011款 1.4L 手动致乐版,严选车,3.11,原价3.2万,2012-02,3.47万公里,国四,1.4,0次过户,2020-2,2020-2,已过期,1.4L 86马力 L4,5档手动变速箱(MT),https://www.guazi.com/sh/64da37bdd80130bcx.htm
奥迪A4L 2016款 35 TFSI 自动标准型,严选车,¥18.82,新车指导价34.00万(含税),2016-06,3.99万公里,国五,2.0,0次过户,2020-6,2019-9,已过期,2.0T 180马力 L4,8档无级变速箱(CVT),https://www.guazi.com/sh/ef2bc23b95a6152cx.htm
本田 思铂睿 2013款 2.4L 豪华版,,¥10.00,新车指导价25.80万(含税),2013-12,5.83万公里,国四,2.4,1次过户,2019-12,2019-12,已过期,2.4L 201马力 L4,5档手自一体变速箱(AT),https://www.guazi.com/weifang/170a6dce35e586dcx.htm
大众POLO 2011款 1.6L 自动致尚版,严选车,4.57,原价4.72万,2013-01,3.38万公里,国四,1.6,0次过户,2020-1,2020-1,2020-1,1.6L 105马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sh/a265b52b9a0e698fx.htm
雪佛兰 迈锐宝XL 2016款 1.5T 双离合锐驰版,严选车,10.99,原价11.23万,2016-09,2.83万公里,国五,1.5,0次过户,2020-9,2019-9,已过期,1.5T 170马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/sh/6e0228464b4d120fx.htm
DS 5 2014款 1.6T 雅致版THP160,严选车,9.91,原价10.6万,2014-06,3.29万公里,国五,1.6,1次过户,2020-6,2019-6,已过期,1.6T 163马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sh/391ba42741bd5f79x.htm
日产 天籁 2011款 2.0L XL舒适版,严选车,¥7.37,新车指导价21.70万(含税),2012-09,5.14万公里,国四,2.0,0次过户,2019-9,2019-9,已过期,2.0L 136马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/sh/828f6612f19244dfx.htm
大众 途安 2013款 1.4T 自动睿智版5座,严选车,7.38,原价7.55万,2014-02,7.54万公里,国四,1.4,1次过户,2020-2,2020-2,已过期,1.4T 131马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/sh/0c540f571dd9418fx.htm
众泰Z700 2016款 1.8T DCT典雅型,严选车,¥5.51,新车指导价14.00万(含税),2017-04,3.12万公里,国五,1.8,1次过户,2021-4,2020-4,2020-4,1.8T 177马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/sh/6f35f19e43b80067x.htm
大众POLO 2011款 1.4L 手动致乐版,0过户,¥2.77,新车指导价9.30万(含税),2012-02,10.54万公里,国四,1.4,0次过户,2020-2,2020-1,已过期,1.4L 86马力 L4,5档手动变速箱(MT),https://www.guazi.com/xuzhou/d7f3fe5ecd83bce9x.htm
大众 途安 2013款 1.4T 自动舒适版5座,严选车,7.00,原价7.41万,2013-07,4.92万公里,国四,1.4,1次过户,2019-7,2019-7,已过期,1.4T 131马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/sh/e4356e18714a78bcx.htm
福特 福克斯 2012款 三厢 1.6L 手动风尚型,严选车,5.38,原价5.57万,2015-02,2.85万公里,国四,1.6,1次过户,2021-2,2020-1,已过期,1.6L 125马力 L4,5档手动变速箱(MT),https://www.guazi.com/sh/f675ac2859eb07a8x.htm
福特 福克斯 2012款 三厢 1.6L 自动舒适型,严选车,5.83,原价6.04万,2015-04,4.3万公里,国五,1.6,0次过户,2021-4,2020-3,2020-4,1.6L 125马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/sh/a50735defc2aa3fex.htm
雪佛兰 科鲁兹 2013款 1.6L SE MT,0过户,¥4.80,新车指导价13.00万(含税),2013-03,4.31万公里,国四,1.6,0次过户,2020-3,2020-3,已过期,1.6L 121马力 L4,5档手动变速箱(MT),https://www.guazi.com/qd/041242642ed6fa49x.htm
宝马1系 2012款 118i 领先型(进口),严选车,¥10.45,新车指导价31.40万(含税),2013-11,7.07万公里,国四,1.6,0次过户,2019-11,2019-11,已过期,1.6T 170马力 L4,8档手自一体变速箱(AT),https://www.guazi.com/hz/60c59f7d0e745a7cx.htm
大众POLO 2011款 1.6L 自动致酷版,严选车,¥4.04,新车指导价13.40万(含税),2011-12,3.93万公里,国四,1.6,0次过户,2019-12,2019-12,2019-12,1.6L 105马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sh/f5df5552e0ca689ex.htm
起亚K5 2015款 2.0L 自动LUX,严选车,¥9.88,新车指导价20.50万(含税),2015-10,5.65万公里,国五,2.0,0次过户,2019-10,2019-9,已过期,2.0L 162马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/hz/3203a429e5db24dfx.htm
大众POLO 2011款 劲取 1.6L 手动实酷版,严选车,2.87,原价2.93万,2011-12,6.18万公里,国四,1.6,0次过户,2019-12,2019-11,已过期,1.6L 105马力 L4,5档手动变速箱(MT),https://www.guazi.com/sh/601bc58acf7c9f35x.htm
福特 蒙迪欧-致胜 2011款 2.0L GTDi200豪华型,严选车,¥5.81,新车指导价23.60万(含税),2011-12,6.89万公里,国四,2.0,0次过户,2019-12,2019-11,已过期,2.0T 203马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/hz/f922f8542df3bd77x.htm
福特 蒙迪欧-致胜 2011款 2.3L 时尚型,严选车,5.97,原价6.32万,2013-05,6.43万公里,国四,2.3,0次过户,2019-5,2019-5,已过期,2.3L 160马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/hz/db15b92baeff1a15x.htm
现代 朗动 2012款 1.6L 自动时尚型,严选车,5.65,原价5.83万,2014-05,5.38万公里,国四,1.6,0次过户,2020-5,2020-4,已过期,1.6L 128马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sh/c76fde4378a46796x.htm
纳智捷 纳5 2015款 1.8T 自动智慧型,0过户,¥5.00,新车指导价10.80万(含税),2016-11,2.42万公里,国五,1.8,0次过户,2020-11,2019-11,已过期,1.8T 180马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/km/7f9c1b607be780d0x.htm
大众 途观 2013款 1.8TSI 手动两驱风尚版,严选车,8.98,原价9.14万,2014-03,4.61万公里,国四,1.8,0次过户,2020-3,2020-1,已过期,1.8T 160马力 L4,6档手动变速箱(MT),https://www.guazi.com/sh/c88cc5fd9c130633x.htm
斯柯达Yeti 2016款 1.4TSI DSG创行版,严选车,¥8.43,新车指导价18.40万(含税),2015-12,2.1万公里,国五,1.4,0次过户,2019-12,2019-12,已过期,1.4T 150马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/sh/d851f535d12e8430x.htm
别克 君越 2013款 2.4L SIDI领先舒适型,严选车,11.14,原价11.31万,2015-12,3.5万公里,国五,2.4,0次过户,2019-12,2019-12,已过期,2.4L 186马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/jinhua/85cc6ab90b1535a6x.htm
比亚迪F3 2012款 节能版 1.5L 手动舒适型,降价急售,¥2.70,新车指导价4.80万(含税),2017-01,2.89万公里,国五,1.5,0次过户,2021-1,2020-2,已过期,1.5L 109马力 L4,5档手动变速箱(MT),https://www.guazi.com/zz/98ba0c0516941a4dx.htm
雪佛兰 乐风RV 2016款 1.5L 自动畅行版,严选车,¥4.27,新车指导价9.00万(含税),2016-10,1.98万公里,国五,1.5,1次过户,2020-10,2019-9,已过期,1.5L 113马力 L4,4档自动变速箱(AT),https://www.guazi.com/nb/a48f0d745abb91b0x.htm
福特 嘉年华 2013款 三厢 1.5L 自动品尚型,严选车,¥3.65,新车指导价11.30万(含税),2013-08,4.61万公里,国四,1.5,0次过户,2019-8,2019-7,已过期,1.5L 110马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/sh/159b1b25e44a3467x.htm
雪佛兰 迈锐宝 2012款 2.0L 自动豪华版,严选车,¥6.15,新车指导价19.50万(含税),2012-10,9.8万公里,国四,2.0,1次过户,2019-10,2019-9,2019-9,2.0L 147马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sh/2465705c911f2d5dx.htm
奥迪A4L 2015款 45 TFSI quattro个性运动型,0过户,¥19.90,新车指导价38.30万(含税),2015-09,5.79万公里,国五,2.0,0次过户,2019-9,2019-8,已过期,2.0T 224马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/changzhou/abcf5b9cf222912fx.htm
斯柯达 昕锐 2013款 1.6L 手动乐选型,严选车,3.39,原价3.68万,2014-04,7.73万公里,国四,1.6,0次过户,2020-4,2019-5,已过期,1.6L 110马力 L4,5档手动变速箱(MT),https://www.guazi.com/jinhua/c968ee64692b0bc2x.htm
大众 途安 2013款 1.4T 手动风尚版5座,严选车,5.45,原价5.62万,2014-03,6.21万公里,国四,1.4,1次过户,2020-3,2020-3,已过期,1.4T 131马力 L4,5档手动变速箱(MT),https://www.guazi.com/shaoxing/f8d354d287de5e16x.htm
别克 凯越 2013款 1.5L 自动经典型,严选车,3.96,原价4.19万,2014-07,3.58万公里,国四,1.5,1次过户,2020-7,2019-6,已过期,1.5L 113马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sh/9fb860a463a5d414x.htm
雪佛兰 科鲁兹 2013款 1.6L SE WTCC版 MT,严选车,3.72,原价3.81万,2012-12,5.96万公里,国四,1.6,0次过户,2019-12,2019-12,2019-12,1.6L 121马力 L4,5档手动变速箱(MT),https://www.guazi.com/sh/ef6dd59be11fdc69x.htm
大众 宝来 2011款 1.6L 手动舒适型,严选车,¥2.95,新车指导价12.90万(含税),2011-01,11.01万公里,国四,1.6,0次过户,2020-1,2020-1,已过期,1.6L 105马力 L4,5档手动变速箱(MT),https://www.guazi.com/nb/c3af6c11420776dbx.htm
福特 福克斯 2013款 两厢经典 1.8L 自动时尚型,降价急售,¥4.50,新车指导价13.40万(含税),2014-04,7.27万公里,国四,1.8,0次过户,2020-4,2020-4,2020-4,1.8L 124马力 L4,4档手自一体变速箱(AT),https://www.guazi.com/cq/acc4e10fd7a9025ax.htm
大众POLO 2011款 1.4L 自动致尚版,0过户,¥4.00,新车指导价11.60万(含税),2012-02,5.79万公里,国四,1.4,0次过户,2020-2,2020-1,已过期,1.4L 86马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cs/be789512db8167dex.htm
雪佛兰 科鲁兹 2013款 1.6L SE AT,严选车,4.48,原价4.72万,2013-07,6.83万公里,国四,1.6,0次过户,2019-7,2019-7,已过期,1.6L 121马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sh/fc41f511ce5a2a90x.htm
别克 凯越 2013款 1.5L 自动尊享型,严选车,4.38,原价4.49万,2014-10,5.76万公里,国四,1.5,1次过户,2020-10,2019-6,已过期,1.5L 113马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sh/a94ae82ce5ef0856x.htm
荣威350 2012款 1.5L 自动智享超值版,严选车,2.65,原价2.81万,2011-11,12.11万公里,国四,1.5,0次过户,2019-11,2019-11,已过期,1.5L 109马力 L4,4档自动变速箱(AT),https://www.guazi.com/hz/9aeedbb9ebc960bdx.htm
大众 途观 2010款 1.8TSI 自动四驱菁英版,严选车,¥9.13,新车指导价29.00万(含税),2011-11,6.38万公里,国四,1.8,1次过户,2019-11,2019-11,已过期,1.8T 160马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sh/0337d7e52dd819c4x.htm
福特 嘉年华 2011款 两厢 1.5L 手动时尚型,严选车,2.74,原价2.8万,2012-10,3.91万公里,国四,1.5,0次过户,2019-10,2019-10,已过期,1.5L 103马力 L4,5档手动变速箱(MT),https://www.guazi.com/sh/50a00c73b93b86b7x.htm
别克 君威 2012款 2.0L 豪华版,严选车,¥5.50,新车指导价22.10万(含税),2012-06,8.63万公里,国四,2.0,2次过户,2019-6,2019-7,2019-7,2.0L 147马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sh/2aca62d3b0a98209x.htm
雪佛兰 科鲁兹 2013款 1.8L SE AT,严选车,3.85,原价4.05万,2013-06,5.42万公里,国四,1.8,0次过户,2019-6,2020-5,已过期,1.8L 147马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sh/ea291e8d196d835cx.htm
福特 蒙迪欧 2013款 2.0L GTDi240旗舰型,严选车,11.26,原价11.81万,2014-08,6.07万公里,国五,2.0,1次过户,2020-8,2020-2,已过期,2.0T 242马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sh/c440ffee396eedeex.htm
大众 途观 2012款 1.8TSI 自动四驱菁英版,严选车,10.25,原价10.77万,2012-11,6.12万公里,国四,1.8,0次过户,2019-11,2019-11,已过期,1.8T 160马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/hz/91ef560cd2c2f044x.htm
斯柯达 速派 2016款 TSI280 DSG创行版,严选车,¥10.20,新车指导价20.60万(含税),2016-06,5.8万公里,国五,1.4,1次过户,2020-6,2019-12,已过期,1.4T 150马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/sh/a5c7c0d0a5e54b12x.htm
奔腾B30 2016款 1.6L 手动豪华型,0过户,¥4.50,新车指导价7.90万(含税),2017-02,2.67万公里,国五,1.6,0次过户,2021-2,2019-8,已过期,1.6L 109马力 L4,5档手动变速箱(MT),https://www.guazi.com/cc/769cbee338206338x.htm
大众 速腾 2012款 1.6L 自动舒适型,严选车,¥5.60,新车指导价16.40万(含税),2012-10,11.23万公里,国四,1.6,0次过户,2019-10,2019-10,已过期,1.6L 105马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/hz/2d4f55e165434b7bx.htm
福特 福克斯 2012款 两厢 1.6L 自动舒适型,严选车,4.99,原价5.25万,2013-04,7.38万公里,国四,1.6,1次过户,2020-4,2020-2,已过期,1.6L 125马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/sh/b9a93218a77d167fx.htm
