车型,选车类型,价格/万,新车价格,上牌时间,公里数,排放标准,排量,过户信息,年检到期,交强险,商业险到期,发动机,变速箱,网址
金杯 蒂阿兹 2017款 1.5T 卓越版 5座,严选车,¥5.01,新车指导价10.20万(含税),2017-08,1.45万公里,国五,1.5,0次过户,2019-8,2019-8,已过期,1.5T 154马力 L4,6档手动变速箱(MT),https://www.guazi.com/sy/037a54e2524de612x.htm
福特 翼虎 2015款 1.5L GTDi 四驱精英型,严选车,¥11.47,新车指导价26.00万(含税),2015-08,8.7万公里,国五,1.5,2次过户,2019-8,2019-7,已过期,1.5T 181马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cc/f06e588764474058x.htm
哈弗H6 2014款 运动版 1.5T 手动两驱精英型,严选车,¥5.41,新车指导价14.00万(含税),2014-07,3.81万公里,国四,1.5,1次过户,2020-7,2019-6,已过期,1.5T 150马力 L4,6档手动变速箱(MT),https://www.guazi.com/hrb/637e50b65fc5bcacx.htm
MINI Countryman  1.6L ONE,严选车,¥12.15,新车指导价28.10万(含税),2011-10,6.97万公里,国四,1.6,1次过户,2019-10,2020-1,2020-1,1.6L 98马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/hrb/e5e9f636a9bfea29x.htm
别克 昂科威 2017款 20T 两驱精英型,降价急售,¥15.60,新车指导价25.60万(含税),2017-04,1.35万公里,国五,1.5,0次过户,2021-4,2020-4,2020-4,1.5T 169马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/jilin/d30502ca04808e47x.htm
雪佛兰 创酷 2016款 1.4T 手动两驱舒适天窗版,严选车,5.18,原价5.3万,2015-11,5.3万公里,国五,1.4,0次过户,2019-11,2019-10,已过期,1.4T 140马力 L4,6档手动变速箱(MT),https://www.guazi.com/dl/cc0ef84a1d34fdeex.htm
众泰SR7 2016款 1.5T CVT魔方之心版 国V,严选车,¥4.73,新车指导价11.70万(含税),2016-12,5.06万公里,国五,1.5,1次过户,2020-12,2019-12,已过期,1.5T 150马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/hrb/30df48b4933ed13bx.htm
吉利GX7 2015款 经典版 1.8L 手动新都市型升级版 国IV,严选车,¥4.32,新车指导价9.80万(含税),2016-05,4.08万公里,国五,1.8,0次过户,2020-5,2019-5,已过期,1.8L 139马力 L4,5档手动变速箱(MT),https://www.guazi.com/cc/59242fdb77050e60x.htm
日产 楼兰 2015款 2.5L XV RES Plus 两驱豪雅版,严选车,¥16.36,新车指导价32.80万(含税),2015-09,3.53万公里,国五,2.5,2次过户,2019-9,2020-1,已过期,2.5L 186马力 L4,7档无级变速箱(CVT),https://www.guazi.com/dl/d1ebf37824ddd6dex.htm
众泰 大迈X5 2015款 1.5T CVT知县型 国IV,严选车,4.83,原价4.92万,2016-01,2.44万公里,国四,1.5,0次过户,2020-1,2020-1,已过期,1.5T 150马力 L4,6档无级变速箱(CVT),https://www.guazi.com/dl/23b4cf9bce528978x.htm
起亚 狮跑 2012款 2.0L 手动两驱版GL,严选车,4.48,原价4.6万,2013-01,7.97万公里,国四,2.0,0次过户,2020-1,2020-1,已过期,2.0L 142马力 L4,5档手动变速箱(MT),https://www.guazi.com/hrb/7c733b1881cdc3c6x.htm
传祺GS5 2012款 2.0L 手动两驱周年限量版,严选车,4.47,原价4.55万,2013-11,4.66万公里,国四,2.0,0次过户,2019-11,2019-9,已过期,2.0L 147马力 L4,5档手动变速箱(MT),https://www.guazi.com/dl/0e9d0264953e897dx.htm
沃尔沃XC60 2017款 T5 AWD 智进版,严选车,21.10,原价21.79万,2017-01,4.17万公里,国五,2.0,0次过户,2021-1,2020-1,已过期,2.0T 245马力 L4,8档手自一体变速箱(AT),https://www.guazi.com/cc/7370baf8065635d6x.htm
大众 朗行 2015款 1.6L 自动风尚版,严选车,6.57,原价7.01万,2015-12,5.4万公里,国五,1.6,0次过户,2019-12,2019-12,已过期,1.6L 110马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/dl/75a437bff664799cx.htm
丰田 卡罗拉 2014款 1.8L 手动GLX-i,严选车,¥7.86,新车指导价15.30万(含税),2015-06,1.96万公里,国五,1.8,0次过户,2019-6,2019-6,已过期,1.8L 140马力 L4,6档手动变速箱(MT),https://www.guazi.com/dl/393d9808c15c055dx.htm
江淮 瑞风S3 2016款 1.5L 手动豪华智能型,严选车,3.81,原价4万,2015-12,4.12万公里,国五,1.5,0次过户,2019-12,2019-12,已过期,1.5L 113马力 L4,6档手动变速箱(MT),https://www.guazi.com/cc/ca3d3c0f14104610x.htm
福特 锐界 2016款 EcoBoost 245 四驱豪锐型 7座,严选车,20.39,原价22.03万,2016-09,4.36万公里,国五,2.0,1次过户,2020-9,2019-9,已过期,2.0T 245马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sy/aecabcc214bba2a4x.htm
大众 捷达 2017款 1.5L 手动时尚型,严选车,¥5.57,新车指导价9.30万(含税),2018-03,2.99万公里,国五,1.5,1次过户,2020-3,2020-3,2020-3,1.5L 110马力 L4,5档手动变速箱(MT),https://www.guazi.com/dl/ee26e129c36107d6x.htm
大众 高尔夫 2012款 1.6 自动舒适型,严选车,¥6.77,新车指导价14.40万(含税),2013-09,2.33万公里,国四,1.6,0次过户,2019-9,2019-9,已过期,1.6L 105马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/hrb/04e32f094bd5a813x.htm
标致308S 2015款 1.2T 自动尚驰版,严选车,¥6.99,新车指导价14.40万(含税),2017-12,1.43万公里,国五,1.2,0次过户,2019-12,2019-11,已过期,1.2T 136马力 L3,6档手自一体变速箱(AT),https://www.guazi.com/dl/050dff5eb40d9b83x.htm
马自达6 2013款 2.0L 自动时尚型,严选车,¥6.43,新车指导价16.00万(含税),2013-07,3.02万公里,国四,2.0,0次过户,2019-7,2019-7,已过期,2.0L 147马力 L4,5档手自一体变速箱(AT),https://www.guazi.com/dl/219ea93b9ef30d9ax.htm
大众 朗境 2014款 1.6L 自动型,严选车,¥7.83,新车指导价17.10万(含税),2015-05,3.86万公里,国四,1.6,1次过户,2021-5,2020-5,已过期,1.6L 110马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/hrb/45e883329bdb2ff9x.htm
大众 高尔夫 2015款 1.4TSI 自动豪华型,严选车,¥9.40,新车指导价18.00万(含税),2015-09,2.79万公里,国五,1.4,0次过户,2019-9,2019-10,已过期,1.4T 131马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/cc/7cda1cf85545210ax.htm
大众POLO 2016款 1.4L 手动风尚型,严选车,¥4.70,新车指导价8.20万(含税),2016-04,3.25万公里,国五,1.4,1次过户,2020-4,2020-4,已过期,1.4L 90马力 L4,5档手动变速箱(MT),https://www.guazi.com/dl/2c6dcd69f4f54c0ex.htm
大众POLO 2013款 1.4L 手动舒适版,严选车,3.73,原价3.83万,2014-06,4.91万公里,国四,1.4,1次过户,2020-6,2019-6,已过期,1.4L 86马力 L4,5档手动变速箱(MT),https://www.guazi.com/cc/9e4b6f83a572fa39x.htm
现代 名图 2016款 1.8L 自动智能型GLS,严选车,¥9.94,新车指导价16.30万(含税),2017-03,2.1万公里,国五,1.8,0次过户,2021-3,2020-5,已过期,1.8L 143马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/hrb/f02192aaf874e1c8x.htm
本田 锋范经典 2012款 1.5L 自动精英版,严选车,¥5.29,新车指导价11.90万(含税),2012-09,5.35万公里,国四,1.5,0次过户,2019-9,2019-9,已过期,1.5L 120马力 L4,5档自动变速箱(AT),https://www.guazi.com/dl/1933c02c17098b5ex.htm
日产 骊威 2015款 1.6XE CVT舒适版,严选车,6.05,原价6.27万,2016-07,2.89万公里,国五,1.6,0次过户,2020-7,2019-6,已过期,1.6L 124马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/dl/2261f21662cb8126x.htm
Smart smart fortwo 2012款 1.0 MHD 硬顶标准版,,¥5.20,新车指导价12.50万(含税),2014-03,2.37万公里,国四,1.0,1次过户,2020-3,2020-3,已过期,1.0L 70马力 L3,5档机械式自动变速箱(AMT),https://www.guazi.com/sy/8173d18167908b53x.htm
马自达 昂克赛拉 2014款 三厢 1.5L 自动豪华型,严选车,¥8.39,新车指导价15.10万(含税),2014-08,3.77万公里,国四,1.5,1次过户,2020-8,2019-7,已过期,1.5L 117马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cc/abf9982e9db08611x.htm
马自达 昂克赛拉 2014款 两厢 1.5L 自动豪华型,严选车,¥7.90,新车指导价15.10万(含税),2015-06,5.24万公里,国五,1.5,0次过户,2021-6,2019-5,已过期,1.5L 117马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/dl/fef21a0c5f87c73bx.htm
奔腾B30 2016款 1.6L 自动尊享型,严选车,¥4.87,新车指导价9.30万(含税),2016-07,1.73万公里,国五,1.6,0次过户,2020-7,2019-7,2019-7,1.6L 109马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cc/e6c6d8fc33febdddx.htm
大众 高尔夫 2015款 1.4TSI 自动豪华型,严选车,¥9.90,新车指导价18.00万(含税),2016-07,5.08万公里,国五,1.4,0次过户,2020-7,2019-7,已过期,1.4T 131马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/dl/3030a0edfb22367fx.htm
标致408 2015款 1.2T 自动豪华版,严选车,¥7.59,新车指导价16.50万(含税),2016-09,3.67万公里,国五,1.2,0次过户,2020-9,2019-8,已过期,1.2T 136马力 L3,6档手自一体变速箱(AT),https://www.guazi.com/dl/c28dc36560483cbbx.htm
雪佛兰 赛欧 2013款 三厢 1.2L 手动幸福版,严选车,2.72,原价2.86万,2014-03,5.11万公里,国四,1.2,0次过户,2020-3,2020-3,已过期,1.2L 87马力 L4,5档手动变速箱(MT),https://www.guazi.com/hrb/bf243e5365360f6cx.htm
别克 君越 2011款 2.4L SIDI雅致版,严选车,¥7.78,新车指导价25.50万(含税),2012-03,4.83万公里,国四,2.4,0次过户,2020-3,2020-3,已过期,2.4L 186马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/dl/2d20afd2b45099d6x.htm
现代 索纳塔八 2013款 2.4L 自动领先版 国IV,严选车,8.10,原价8.24万,2014-06,5.63万公里,国四,2.4,0次过户,2020-6,2020-5,已过期,2.4L 180马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/dl/3179c6a8f3b6c24cx.htm
大众POLO 2013款 1.4L 手动风尚版,严选车,3.23,原价3.35万,2013-05,12.33万公里,国四,1.4,2次过户,2020-5,2019-5,2019-12,1.4L 86马力 L4,5档手动变速箱(MT),https://www.guazi.com/cc/2c40f0d46888eddbx.htm
大众POLO 2011款 1.6L 自动致尚版,严选车,¥3.94,新车指导价12.10万(含税),2011-08,5.29万公里,国四,1.6,0次过户,2019-8,2019-8,已过期,1.6L 105马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/hrb/29290e95d3aea3e8x.htm
别克 君威 2014款 GS 2.0T 豪情运动版,严选车,9.28,原价9.56万,2014-04,5.75万公里,国四,2.0,0次过户,2020-4,2020-5,已过期,2.0T 254马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cc/afd55a397ab52b52x.htm
起亚K4 2014款 1.8L 自动GLS,严选车,¥7.35,新车指导价16.20万(含税),2014-10,5.07万公里,国四,1.8,0次过户,2020-10,2019-10,已过期,1.8L 143马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cc/6f78b62dadcf0f95x.htm
奥迪A3 2016款 Sportback 35 TFSI 领英型,严选车,12.66,原价13.1万,2016-11,2.22万公里,国五,1.4,0次过户,2020-11,2019-11,已过期,1.4T 150马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/cc/48eaf0545ab8530bx.htm
雪佛兰 迈锐宝 2012款 2.4L 自动豪华版,严选车,6.42,原价6.73万,2012-06,6.82万公里,国四,2.4,1次过户,2019-6,2019-6,已过期,2.4L 186马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/dl/e8928a724e11fd2ex.htm
大众 宝来 2011款 1.6L 手动舒适型,严选车,3.54,原价3.74万,2011-06,8.26万公里,国四,1.6,0次过户,2019-6,2019-6,已过期,1.6L 105马力 L4,5档手动变速箱(MT),https://www.guazi.com/cc/891893103fe863cax.htm
别克 凯越 2013款 1.5L 手动尊享型,严选车,4.13,原价4.34万,2014-10,4万公里,国四,1.5,0次过户,2020-10,2019-10,已过期,1.5L 113马力 L4,5档手动变速箱(MT),https://www.guazi.com/sy/ebc7f4ea5fe9cc93x.htm
奇瑞 风云2 2015款 1.5L 手动新锐版,严选车,¥2.69,新车指导价4.70万(含税),2016-04,5.53万公里,国五,1.5,0次过户,2020-4,2020-3,已过期,1.5L 109马力 L4,5档手动变速箱(MT),https://www.guazi.com/hrb/fa089af7562eea54x.htm
大众 帕萨特 2011款 1.8TSI DSG御尊版,严选车,7.98,原价8.32万,2011-09,13.71万公里,国四,1.8,1次过户,2019-9,2019-9,已过期,1.8T 160马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/dl/961b31c7e58c3362x.htm
奔腾B50 2013款 1.6L 手动豪华型,严选车,¥3.78,新车指导价10.50万(含税),2014-12,2.74万公里,国四,1.6,0次过户,2020-12,2019-12,已过期,1.6L 103马力 L4,5档手动变速箱(MT),https://www.guazi.com/cc/56fe6e28697c897ex.htm
大众 宝来 2012款 1.6L 手动时尚型,严选车,4.08,原价4.35万,2012-08,7.37万公里,国四,1.6,0次过户,2019-8,2019-7,已过期,1.6L 105马力 L4,5档手动变速箱(MT),https://www.guazi.com/dl/ee9b881496dd3582x.htm
福特 福克斯 2013款 两厢经典 1.8L 手动基本型,严选车,3.83,原价4.17万,2014-03,6.05万公里,国四,1.8,0次过户,2020-3,2020-3,已过期,1.8L 124马力 L4,5档手动变速箱(MT),https://www.guazi.com/cc/cfebe4e82d96af20x.htm
别克 凯越 2013款 1.5L 自动经典型,严选车,3.94,原价4万,2014-03,8.93万公里,国四,1.5,0次过户,2020-3,2020-3,已过期,1.5L 113马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/dl/743e3045aee3fc15x.htm
沃尔沃S60 2013款 T5 智雅版(进口),严选车,¥10.93,新车指导价37.20万(含税),2013-07,4.69万公里,国四,2.0,0次过户,2019-7,2019-7,已过期,2.0T 214马力 L5,6档手自一体变速箱(AT),https://www.guazi.com/cc/069d48ab0e4d094dx.htm
铃木 启悦 2015款 1.6L 自动舒享型,降价急售,¥5.20,新车指导价10.00万(含税),2016-07,6.93万公里,国五,1.6,1次过户,2020-7,2019-7,已过期,1.6L 122马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/dl/5993f5d3ab728d19x.htm
长安 睿骋 2013款 1.8T 自动尊贵型 国IV,严选车,¥4.58,新车指导价16.30万(含税),2014-02,5.36万公里,国四,1.8,2次过户,2020-2,2020-2,2020-2,1.8T 177马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cc/606718f52f92fda4x.htm
别克 凯越 2011款 1.6LX-MT,严选车,2.73,原价2.82万,2012-09,5.65万公里,国四,1.6,2次过户,2019-9,2019-8,已过期,1.6L 110马力 L4,5档手动变速箱(MT),https://www.guazi.com/dl/c5adf6cb0ae87cffx.htm
荣威550 2012款 550 1.8L 手动超值版,严选车,2.76,原价3万,2013-04,14.27万公里,国四,1.8,1次过户,2020-4,2020-4,已过期,1.8L 133马力 L4,5档手动变速箱(MT),https://www.guazi.com/cc/3662a85d798e0722x.htm
奔腾B50 2013款 1.6L 手动尊贵型,严选车,3.71,原价3.8万,2014-08,8.74万公里,国四,1.6,0次过户,2020-8,2019-8,已过期,1.6L 103马力 L4,5档手动变速箱(MT),https://www.guazi.com/cc/57dbecd37150fe30x.htm
雪佛兰 科鲁兹 2013款 1.6L SL MT,严选车,4.01,原价4.26万,2013-08,5.81万公里,国四,1.6,1次过户,2019-8,2019-8,已过期,1.6L 121马力 L4,5档手动变速箱(MT),https://www.guazi.com/cc/42cf96e693c5834bx.htm
别克 凯越 2013款 1.5L 自动经典型,严选车,3.35,原价3.65万,2013-05,10.54万公里,国四,1.5,1次过户,2019-5,2019-5,已过期,1.5L 113马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/dl/f3243d4a121216fex.htm
日产 天籁 2013款 2.0L XL舒适版,严选车,9.20,原价9.37万,2013-11,12.03万公里,国四,2.0,1次过户,2019-11,2019-11,已过期,2.0L 141马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/cc/537f159e4bfdb5e2x.htm
沃尔沃V40 2013款 2.0T 智逸版(进口),严选车,8.73,原价8.98万,2013-10,11.62万公里,国四,2.0,1次过户,2019-10,2019-11,已过期,2.0T 180马力 L5,6档手自一体变速箱(AT),https://www.guazi.com/cc/227a8e33b8042e9ax.htm
中华H330 2013款 1.5L 自动豪华型,严选车,3.24,原价3.41万,2014-03,6.64万公里,国四,1.5,0次过户,2020-3,2020-3,已过期,1.5L 105马力 L4,4档手自一体变速箱(AT),https://www.guazi.com/sy/e815c73868d6d8a6x.htm
福特 福克斯 2012款 两厢 1.6L 自动舒适型,严选车,¥5.05,新车指导价14.20万(含税),2014-04,7万公里,国四,1.6,0次过户,2020-4,2020-3,已过期,1.6L 125马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/hrb/c6b07108c3293209x.htm
三菱 劲炫ASX 2013款 2.0L CVT两驱豪华版,严选车,7.17,原价7.6万,2014-05,4.67万公里,国四,2.0,0次过户,2020-5,2019-6,已过期,2.0L 167马力 L4,6档无级变速箱(CVT),https://www.guazi.com/dl/e2baf046c487437cx.htm
吉利 金刚 2014款 CROSS 1.5L 自动精英型,严选车,¥3.04,新车指导价6.80万(含税),2015-01,2.99万公里,国四,1.5,0次过户,2021-1,2019-12,已过期,1.5L 102马力 L4,4档自动变速箱(AT),https://www.guazi.com/dl/5ee67267c1005055x.htm
奔腾B30 2016款 1.6L 手动豪华型,0过户,¥4.50,新车指导价7.90万(含税),2017-02,2.67万公里,国五,1.6,0次过户,2021-2,2019-8,已过期,1.6L 109马力 L4,5档手动变速箱(MT),https://www.guazi.com/cc/769cbee338206338x.htm
雪佛兰 2015款 赛欧3 1.3L AMT理想版,严选车,¥4.23,新车指导价7.50万(含税),2016-07,2.33万公里,国五,1.3,0次过户,2020-7,2019-7,已过期,1.3L 103马力 L4,5档机械式自动变速箱(AMT),https://www.guazi.com/dl/e0ee63e2b928999ex.htm
雪佛兰 科鲁兹 2011款 1.6L SL MT,严选车,¥3.14,新车指导价11.80万(含税),2011-10,3.44万公里,国四,1.6,0次过户,2019-10,2019-10,已过期,1.6L 117马力 L4,5档手动变速箱(MT),https://www.guazi.com/cc/7e3d0590baed5307x.htm
奔驰A级(进口) 2013款 A 200 都市型(进口),严选车,¥12.47,新车指导价30.20万(含税),2014-09,5.38万公里,国四,1.6,2次过户,2020-9,2019-8,已过期,1.6T 156马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/dl/74041c923a85a300x.htm
东南 V3菱悦 2015款 1.5L 手动幸福版,严选车,2.98,原价3.1万,2016-06,3.2万公里,国五,1.5,1次过户,2020-6,2019-6,已过期,1.5L 120马力 L4,5档手动变速箱(MT),https://www.guazi.com/hrb/f421e0d6f1f76f7fx.htm
奔腾B50 2012款 1.6L 自动时尚型,严选车,¥2.98,新车指导价11.30万(含税),2012-07,6.97万公里,国四,1.6,1次过户,2019-7,2019-7,已过期,1.6L 103马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cc/5ffae3b9ed8550c3x.htm
雪铁龙 爱丽舍 2014款 1.6L 自动时尚型,严选车,¥3.96,新车指导价10.20万(含税),2014-06,6.06万公里,国五,1.6,0次过户,2020-6,2019-6,已过期,1.6L 117马力 L4,4档手自一体变速箱(AT),https://www.guazi.com/dl/91dfbeb334fddb93x.htm
起亚K2 2011款 三厢 1.4L MT GL,严选车,¥2.89,新车指导价7.90万(含税),2012-01,9.02万公里,国四,1.4,0次过户,2020-1,2019-11,已过期,1.4L 107马力 L4,5档手动变速箱(MT),https://www.guazi.com/hrb/cb661857de474ba9x.htm
长安 悦翔V7 2015款 1.6L 手动乐享型 国IV,严选车,3.57,原价3.86万,2015-11,3.04万公里,国五,1.6,0次过户,2019-11,2019-11,已过期,1.6L 124马力 L4,5档手动变速箱(MT),https://www.guazi.com/cc/01a0d0af81704d52x.htm
雪佛兰 2015款 赛欧3 1.3L AMT理想版,严选车,¥4.19,新车指导价7.50万(含税),2016-06,3.78万公里,国五,1.3,0次过户,2020-6,2019-6,2020-4,1.3L 103马力 L4,5档机械式自动变速箱(AMT),https://www.guazi.com/cc/60122c8b53fa3accx.htm
日产 逍客 2012款 2.0XL 火 CVT 2WD,严选车,¥7.71,新车指导价17.90万(含税),2014-10,4.91万公里,国四,2.0,0次过户,2020-10,2019-9,已过期,2.0L 144马力 L4,6档无级变速箱(CVT),https://www.guazi.com/hrb/0067ddb00d65617bx.htm
哈弗H6 2017款 换代 红标 2.0T 自动两驱领尚型,严选车,10.06,原价10.34万,2017-11,2.25万公里,国五,2.0,0次过户,2019-11,2020-5,已过期,2.0T 197马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/cc/9622f372630ed7bex.htm
三菱 翼神 2012款 1.8L 手动魅力版,严选车,4.25,原价4.36万,2013-01,8.23万公里,国四,1.8,0次过户,2020-1,2020-1,已过期,1.8L 136马力 L4,5档手动变速箱(MT),https://www.guazi.com/dl/521f04c696b4951dx.htm
铃木 雨燕 2014款 1.3L 手动标准型,严选车,¥3.22,新车指导价5.90万(含税),2016-01,5.74万公里,国四,1.3,0次过户,2020-1,2019-12,已过期,1.3L 91马力 L4,5档手动变速箱(MT),https://www.guazi.com/cc/4186e411d7949f5cx.htm
雪佛兰 爱唯欧 2011款 三厢 1.4L MT SL,严选车,3.11,原价3.35万,2014-04,4.69万公里,国四,1.4,1次过户,2020-4,2020-4,已过期,1.4L 103马力 L4,5档手动变速箱(MT),https://www.guazi.com/hrb/50aea2ce229e2bfex.htm
雪佛兰 科帕奇 2015款 2.4L 四驱旗舰版 7座,严选车,11.01,原价11.2万,2015-12,1.78万公里,国五,2.4,2次过户,2019-12,2019-11,已过期,2.4L 167马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cc/dcdd8c410f22410dx.htm
长安 悦翔V7 2015款 1.6L 手动乐享型 国IV,严选车,3.63,原价3.74万,2015-09,5.04万公里,国四,1.6,0次过户,2019-9,2019-9,已过期,1.6L 124马力 L4,5档手动变速箱(MT),https://www.guazi.com/dl/fe9ced58ef2dcf16x.htm
