车型,选车类型,价格/万,新车价格,上牌时间,公里数,排放标准,排量,过户信息,年检到期,交强险,商业险到期,发动机,变速箱,网址
大众 捷达 2015款 1.6L 自动舒适型,严选车,5.72,原价6.13万,2015-01,3.73万公里,国四,1.6,1次过户,2021-1,2020-1,2020-1,1.6L 110马力 L4,6档自动变速箱(AT),https://www.guazi.com/foshan/1dcdc65ee872e73dx.htm
大众 朗逸 2013款 改款经典 1.6L 自动舒适版,严选车,¥5.98,新车指导价15.00万(含税),2013-12,7.23万公里,国四,1.6,1次过户,2019-12,2019-12,已过期,1.6L 110马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sz/7546f49eef71b0ddx.htm
大众 速腾 2014款 1.4TSI 自动豪华型,严选车,¥8.79,新车指导价18.20万(含税),2014-06,2.79万公里,国四,1.4,0次过户,2020-6,2019-6,2019-6,1.4T 131马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/sz/90acddad4cc19712x.htm
大众POLO 2013款 1.4L 自动舒适版,严选车,¥4.61,新车指导价11.60万(含税),2013-09,5.76万公里,国四,1.4,0次过户,2019-9,2019-9,已过期,1.4L 86马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/liuzhou/6fc6c16fccd01a2cx.htm
日产 轩逸 2016款 1.6XV CVT智享版,严选车,¥9.43,新车指导价15.20万(含税),2017-09,0.89万公里,国五,1.6,0次过户,2019-9,2019-6,已过期,1.6L 126马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/sz/0b3efa4f1b3ee814x.htm
起亚K3S 2014款 1.6L 自动GL,严选车,¥5.83,新车指导价12.10万(含税),2015-09,1.47万公里,国五,1.6,0次过户,2019-9,2019-10,已过期,1.6L 128马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sz/a60e9e62ad249ed8x.htm
大众 朗逸 2013款 1.4TSI DSG舒适版,严选车,6.40,原价6.6万,2013-01,6.17万公里,国四,1.4,0次过户,2020-1,2020-2,已过期,1.4T 131马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/sz/9767d4ab39feb43ex.htm
大众 速腾 2012款 1.6L 自动舒适型,严选车,¥6.76,新车指导价16.40万(含税),2012-11,5.03万公里,国四,1.6,0次过户,2019-11,2019-11,已过期,1.6L 105马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sz/ea7beba631e07f1fx.htm
大众 朗逸 2015款 1.6L 自动风尚版,严选车,6.66,原价6.91万,2016-07,5.59万公里,国五,1.6,0次过户,2020-7,2019-7,已过期,1.6L 110马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/foshan/82288be902b322f9x.htm
福特 福睿斯 2015款 1.5L 自动舒适型,严选车,¥6.38,新车指导价11.70万(含税),2017-01,2.65万公里,国五,1.5,0次过户,2021-1,2020-1,已过期,1.5L 113马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/foshan/b488f73627eb2674x.htm
丰田 威驰 2014款 1.5L 自动智臻版,严选车,5.63,原价5.83万,2016-02,2.93万公里,国五,1.5,0次过户,2020-2,2020-1,已过期,1.5L 107马力 L4,4档自动变速箱(AT),https://www.guazi.com/foshan/13f5d836c0fd170bx.htm
本田 锋范经典 2012款 1.5L 手动精英版,严选车,4.90,原价5.07万,2014-03,4.41万公里,国四,1.5,0次过户,2020-3,2020-3,已过期,1.5L 120马力 L4,5档手动变速箱(MT),https://www.guazi.com/foshan/903022d8891af7a3x.htm
别克 君威 2012款 2.0L 豪华版,严选车,¥8.54,新车指导价22.10万(含税),2013-03,2.86万公里,国四,2.0,0次过户,2020-3,2020-3,已过期,2.0L 147马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sz/76863cfca9209cb8x.htm
日产 轩逸 2014款 1.6XV CVT尊享版,严选车,¥8.43,新车指导价15.00万(含税),2015-09,2.98万公里,国五,1.6,0次过户,2019-9,2019-9,已过期,1.6L 126马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/sz/a18ebd680daa34a7x.htm
大众POLO 2016款 1.4L 手动风尚型,严选车,4.27,原价4.41万,2016-06,3.6万公里,国五,1.4,0次过户,2020-6,2019-6,2019-6,1.4L 90马力 L4,5档手动变速箱(MT),https://www.guazi.com/nn/85d37dc135eb5aa8x.htm
雪铁龙C4L 2013款 1.6THP 自动劲智版,严选车,¥5.93,新车指导价18.40万(含税),2013-09,6.77万公里,国四,1.6,0次过户,2019-9,2019-8,已过期,1.6T 163马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sz/f4edc4f9906001b5x.htm
大众POLO 2013款 1.4L 手动风尚版,严选车,¥3.41,新车指导价9.30万(含税),2013-04,8.35万公里,国四,1.4,1次过户,2020-4,2020-4,已过期,1.4L 86马力 L4,5档手动变速箱(MT),https://www.guazi.com/nn/db55f5af51d6d874x.htm
日产 轩逸 2012款 经典 1.6XE 自动舒适版,严选车,¥6.34,新车指导价11.90万(含税),2016-03,6.47万公里,国五,1.6,0次过户,2020-3,2020-3,已过期,1.6L 117马力 L4,4档自动变速箱(AT),https://www.guazi.com/zhuhai/1c7167debb6ccd84x.htm
大众POLO 2014款 1.6L 手动舒适版,严选车,¥4.43,新车指导价10.00万(含税),2015-12,6.3万公里,国四,1.6,0次过户,2019-12,2019-12,已过期,1.6L 110马力 L4,5档手动变速箱(MT),https://www.guazi.com/liuzhou/d44afcc4e7684081x.htm
现代 索纳塔八 2013款 2.0L 自动领先版,严选车,¥8.28,新车指导价19.50万(含税),2014-01,4.86万公里,国四,2.0,0次过户,2020-1,2020-1,已过期,2.0L 162马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sz/55b3532ca937237ax.htm
别克 君威 2012款 2.0L 舒适版,严选车,6.68,原价6.87万,2012-07,4.73万公里,国四,2.0,0次过户,2019-7,2019-7,已过期,2.0L 147马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/nn/4044430359f14546x.htm
标致308 2014款 乐享版 经典 1.6L 自动优尚型,严选车,5.69,原价5.94万,2016-03,4.59万公里,国五,1.6,0次过户,2020-3,2020-2,已过期,1.6L 117马力 L4,4档手自一体变速箱(AT),https://www.guazi.com/dg/b52151603be68f56x.htm
起亚K3 2015款 1.6L 自动GLS,严选车,6.51,原价6.85万,2016-03,6.01万公里,国五,1.6,0次过户,2020-3,2020-3,已过期,1.6L 128马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/dg/617410785ae73c0dx.htm
别克 英朗 2014款 XT 1.6L 自动时尚版,严选车,¥5.51,新车指导价16.30万(含税),2014-07,3.48万公里,国四,1.6,0次过户,2020-7,2019-6,已过期,1.6L 121马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/liuzhou/14092762847b16c6x.htm
别克 英朗 2013款 GT 1.6L 自动时尚版,严选车,5.09,原价5.25万,2013-08,9.76万公里,国四,1.6,0次过户,2019-8,2019-8,已过期,1.6L 121马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/gz/5ab8a54a006dc3fax.htm
别克 凯越 2015款 1.5L 自动经典型,严选车,4.89,原价5.13万,2016-03,2.15万公里,国五,1.5,0次过户,2020-3,2020-3,已过期,1.5L 113马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/nn/1da24173c31a3605x.htm
大众 高尔夫 2011款 1.6 自动舒适型,严选车,¥5.13,新车指导价15.20万(含税),2011-09,10.84万公里,国四,1.6,0次过户,2019-9,2019-8,已过期,1.6L 105马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/sz/282961a6d949d84ax.htm
雪佛兰 迈锐宝 2014款 2.0L 自动豪华版,严选车,7.59,原价7.79万,2015-03,9.62万公里,国五,2.0,0次过户,2021-3,2020-1,已过期,2.0L 154马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/dg/1196e2b292a72064x.htm
福特 福睿斯 2015款 1.5L 自动时尚型,严选车,¥6.06,新车指导价13.00万(含税),2016-05,5.77万公里,国五,1.5,0次过户,2020-5,2020-5,已过期,1.5L 113马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/foshan/4a8f11f46cc5c4a1x.htm
菲亚特 菲翔 2012款 1.4T 自动尊享版,严选车,5.10,原价5.32万,2013-11,2.38万公里,国四,1.4,0次过户,2019-11,2019-10,已过期,1.4T 150马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/gz/ffc0e980019816c0x.htm
大众POLO 2011款 1.4L 手动致乐版,严选车,2.98,原价3.11万,2012-04,7.27万公里,国四,1.4,1次过户,2020-4,2020-3,已过期,1.4L 86马力 L4,5档手动变速箱(MT),https://www.guazi.com/dg/bd9239b277fb2419x.htm
斯柯达 昕锐 2015款 1.6L 自动智选型,严选车,5.25,原价5.48万,2015-03,3.95万公里,国五,1.6,0次过户,2021-3,2020-3,已过期,1.6L 110马力 L4,6档自动变速箱(AT),https://www.guazi.com/nn/9113333f00d0d3c3x.htm
本田 缤智 2015款 1.5L CVT两驱舒适型,严选车,¥10.18,新车指导价14.80万(含税),2016-12,1.22万公里,国五,1.5,0次过户,2020-12,2019-11,已过期,1.5L 131马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/gz/d85d9e56a5d42c5dx.htm
福特 福克斯 2013款 两厢经典 1.8L 自动时尚型,严选车,¥4.61,新车指导价13.40万(含税),2013-09,4.29万公里,国四,1.8,0次过户,2019-9,2019-9,已过期,1.8L 124马力 L4,4档手自一体变速箱(AT),https://www.guazi.com/foshan/c267ca696b0262aax.htm
斯柯达 昕锐 2013款 1.6L 手动智选型,严选车,4.00,原价4.08万,2014-06,7.1万公里,国四,1.6,2次过户,2020-6,2020-3,已过期,1.6L 110马力 L4,5档手动变速箱(MT),https://www.guazi.com/foshan/867af3138c3154fcx.htm
别克 凯越 2013款 1.5L 手动经典型,严选车,¥3.12,新车指导价10.50万(含税),2014-01,8.03万公里,国四,1.5,0次过户,2020-1,2019-12,已过期,1.5L 113马力 L4,5档手动变速箱(MT),https://www.guazi.com/liuzhou/293290e4badc1203x.htm
福特 福克斯 2012款 两厢 1.6L 自动风尚型,严选车,5.32,原价5.58万,2014-03,4.58万公里,国四,1.6,2次过户,2020-3,2020-3,已过期,1.6L 125马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/nn/8381ee5d2e9d143fx.htm
大众POLO 2011款 1.4L 自动致尚版,0过户,¥4.00,新车指导价11.60万(含税),2012-02,5.79万公里,国四,1.4,0次过户,2020-2,2020-1,已过期,1.4L 86马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cs/be789512db8167dex.htm
大众 宝来 2011款 1.6L 手动时尚型,严选车,3.55,原价3.67万,2011-08,6.32万公里,国四,1.6,0次过户,2019-8,2019-8,已过期,1.6L 105马力 L4,5档手动变速箱(MT),https://www.guazi.com/zhongshan/8a4686be1d9a7452x.htm
福特 嘉年华 2013款 两厢 1.5L 自动时尚型,严选车,¥3.98,新车指导价10.70万(含税),2013-09,4.4万公里,国四,1.5,0次过户,2019-9,2019-9,已过期,1.5L 110马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/sz/ece9bc7d7bb684f0x.htm
福特 嘉年华 2013款 两厢 1.5L 自动时尚型,严选车,4.35,原价4.46万,2015-05,5.73万公里,国四,1.5,0次过户,2021-5,2020-4,已过期,1.5L 110马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/liuzhou/2de7d91ba4949887x.htm
荣威350 2013款 350C 1.5L 自动迅悦版,严选车,3.03,原价3.13万,2013-11,11.35万公里,国四,1.5,0次过户,2019-11,2019-11,已过期,1.5L 109马力 L4,4档自动变速箱(AT),https://www.guazi.com/gz/72b6f789c19bf295x.htm
中华H530 2011款 1.6L 手动舒适型,严选车,¥2.75,新车指导价9.30万(含税),2013-09,4.6万公里,国四,1.6,1次过户,2019-9,2019-9,已过期,1.6L 118马力 L4,5档手动变速箱(MT),https://www.guazi.com/dg/edab5e63655f8e4bx.htm
福特 福克斯 2012款 三厢 1.6L 手动舒适型,严选车,¥5.01,新车指导价13.00万(含税),2014-12,4.5万公里,国四,1.6,1次过户,2020-12,2019-11,已过期,1.6L 125马力 L4,5档手动变速箱(MT),https://www.guazi.com/dg/d187f242c4a2966dx.htm
现代 瑞纳 2014款 1.4L 自动领先型GLX,严选车,5.11,原价5.27万,2016-01,4.51万公里,国五,1.4,0次过户,2020-1,2020-1,已过期,1.4L 107马力 L4,4档自动变速箱(AT),https://www.guazi.com/zhongshan/e5eb156c15703e4fx.htm
别克 凯越 2013款 1.5L 自动经典型,严选车,¥4.25,新车指导价11.10万(含税),2015-03,7.45万公里,国五,1.5,0次过户,2021-3,2020-1,已过期,1.5L 113马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/gz/3bc1530cf1d3be11x.htm
福特 福克斯 2012款 两厢 1.6L 自动舒适型,严选车,5.20,原价5.35万,2014-10,4.61万公里,国四,1.6,0次过户,2020-10,2019-10,已过期,1.6L 125马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/dg/02050a9b40423a23x.htm
长安 奔奔 2015款 1.4L IMT豪华型 国V,严选车,¥3.37,新车指导价5.40万(含税),2017-05,0.74万公里,国五,1.4,0次过户,2021-5,2020-5,已过期,1.4L 101马力 L4,5档机械式自动变速箱(AMT),https://www.guazi.com/dg/5b08d1756f144785x.htm
斯柯达Yeti 2016款 1.4TSI DSG前行版,严选车,¥7.43,新车指导价16.30万(含税),2015-11,4.74万公里,国五,1.4,0次过户,2019-11,2019-11,已过期,1.4T 150马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/gz/ec81727837744cacx.htm
吉利 帝豪 2015款 三厢 1.5L 手动向上版,严选车,¥3.80,新车指导价8.70万(含税),2015-12,2.97万公里,国五,1.5,0次过户,2019-12,2019-11,已过期,1.5L 109马力 L4,5档手动变速箱(MT),https://www.guazi.com/dg/5c62b67454d6c46ax.htm
福特 福克斯 2012款 两厢 1.6L 自动舒适型,严选车,5.10,原价5.27万,2013-09,7.41万公里,国四,1.6,0次过户,2019-9,2019-9,已过期,1.6L 125马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/nn/99db8252588fccadx.htm
福特 福克斯 2012款 三厢 1.6L 自动舒适型,严选车,¥4.99,新车指导价14.20万(含税),2013-05,5.6万公里,国四,1.6,0次过户,2020-5,2020-5,已过期,1.6L 125马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/sz/259da745d79131d1x.htm
奇瑞 艾瑞泽5 2016款 1.5L 手动领锐版,严选车,3.87,原价4.13万,2016-12,2.78万公里,国五,1.5,0次过户,2020-12,2020-4,已过期,1.5L 116马力 L4,5档手动变速箱(MT),https://www.guazi.com/nn/4385c4d130f2a246x.htm
现代 瑞奕 2014款 1.4L 手动GLX,严选车,3.72,原价3.97万,2015-03,2.5万公里,国四,1.4,1次过户,2021-3,2020-3,已过期,1.4L 107马力 L4,5档手动变速箱(MT),https://www.guazi.com/nn/12d5b8204df77ae7x.htm
传祺GA3S视界 2014款 1.6L 自动精英ESP版,严选车,¥4.79,新车指导价9.40万(含税),2016-12,5.98万公里,国五,1.6,0次过户,2020-12,2019-11,已过期,1.6L 122马力 L4,4档自动变速箱(AT),https://www.guazi.com/foshan/feb809c6e9c67e9ex.htm
斯柯达 明锐 2015款 1.4TSI DSG逸致版,严选车,6.95,原价7.1万,2015-07,6.79万公里,国五,1.4,0次过户,2019-7,2019-7,已过期,1.4T 150马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/nn/47d027fe127c78f4x.htm
起亚K2 2015款 三厢 1.4L MT GLS,严选车,4.06,原价4.15万,2015-03,2.89万公里,国四,1.4,0次过户,2021-3,2020-2,已过期,1.4L 107马力 L4,5档手动变速箱(MT),https://www.guazi.com/nn/0df1924df585d79dx.htm
长城C50 2012款 1.5T 手动时尚型,严选车,¥3.07,新车指导价8.60万(含税),2013-04,4.58万公里,国四,1.5,0次过户,2020-4,2020-4,已过期,1.5T 133马力 L4,5档手动变速箱(MT),https://www.guazi.com/sz/38795f0bf13fdb6cx.htm
日产 阳光 2011款 1.5XE CVT舒适版,严选车,¥3.80,新车指导价10.10万(含税),2013-08,8.35万公里,国四,1.5,0次过户,2019-8,2019-8,已过期,1.5L 112马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/dg/4d2bdbdd1a38515fx.htm
雪佛兰 2015款 赛欧3 1.3L AMT理想版,严选车,3.86,原价4.02万,2016-04,6.61万公里,国五,1.3,0次过户,2020-4,2020-3,已过期,1.3L 103马力 L4,5档机械式自动变速箱(AMT),https://www.guazi.com/foshan/4e7625b9b44f76cbx.htm
日产 轩逸 2012款 经典 1.6XE 自动舒适版,严选车,¥6.34,新车指导价11.90万(含税),2016-03,6.47万公里,国五,1.6,0次过户,2020-3,2020-3,已过期,1.6L 117马力 L4,4档自动变速箱(AT),https://www.guazi.com/zhuhai/1c7167debb6ccd84x.htm
比亚迪 速锐 2014款 1.5TID 自动豪华型,严选车,3.92,原价4.15万,2014-08,5.15万公里,国四,1.5,0次过户,2020-8,2019-8,2019-8,1.5T 154马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/dg/6011b66d7ada06e2x.htm
本田 锋范经典 2012款 1.5L 手动精英版,严选车,4.90,原价5.07万,2014-03,4.41万公里,国四,1.5,0次过户,2020-3,2020-3,已过期,1.5L 120马力 L4,5档手动变速箱(MT),https://www.guazi.com/foshan/903022d8891af7a3x.htm
比亚迪 速锐 2012款 1.5TID 自动豪华型,严选车,¥3.19,新车指导价10.10万(含税),2013-09,6.02万公里,国四,1.5,0次过户,2019-9,2019-9,已过期,1.5T 154马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/gz/1bba7d8fc6ef7615x.htm
吉利 帝豪 2015款 三厢 1.5L 手动向上版,严选车,¥3.80,新车指导价8.70万(含税),2015-12,2.97万公里,国五,1.5,0次过户,2019-12,2019-11,已过期,1.5L 109马力 L4,5档手动变速箱(MT),https://www.guazi.com/dg/5c62b67454d6c46ax.htm
别克 英朗 2014款 XT 1.6L 自动时尚版,严选车,5.77,原价5.91万,2014-04,2.74万公里,国四,1.6,0次过户,2020-4,2020-3,已过期,1.6L 121马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/foshan/4c789a743e54751dx.htm
中华H530 2011款 1.6L 手动舒适型,严选车,¥2.75,新车指导价9.30万(含税),2013-09,4.6万公里,国四,1.6,1次过户,2019-9,2019-9,已过期,1.6L 118马力 L4,5档手动变速箱(MT),https://www.guazi.com/dg/edab5e63655f8e4bx.htm
比亚迪S6 2014款 2.0L 手动豪华型 5座,严选车,3.47,原价3.73万,2015-05,5.15万公里,国五,2.0,0次过户,2019-5,2020-5,已过期,2.0L 140马力 L4,5档手动变速箱(MT),https://www.guazi.com/foshan/745c96d3e7c5c280x.htm
别克 凯越 2015款 1.5L 手动经典型,严选车,4.11,原价4.27万,2016-06,5.06万公里,国五,1.5,0次过户,2020-6,2019-6,已过期,1.5L 113马力 L4,5档手动变速箱(MT),https://www.guazi.com/nn/b6179211fa315fa2x.htm
斯柯达 昕锐 2013款 1.6L 手动智选型,严选车,4.00,原价4.08万,2014-06,7.1万公里,国四,1.6,2次过户,2020-6,2020-3,已过期,1.6L 110马力 L4,5档手动变速箱(MT),https://www.guazi.com/foshan/867af3138c3154fcx.htm
大众 朗行 2013款 1.4TSI 自动舒适型,严选车,6.65,原价6.94万,2013-10,6.81万公里,国四,1.4,0次过户,2019-10,2019-9,已过期,1.4T 131马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/dg/0e18b45bb4b8a540x.htm
长安CX20 2014款 1.4L IMT天窗导航版 国V,严选车,3.20,原价3.32万,2016-04,4.35万公里,国五,1.4,0次过户,2020-4,2020-3,已过期,1.4L 101马力 L4,5档机械式自动变速箱(AMT),https://www.guazi.com/dg/8293fb24c09131c7x.htm
大众POLO 2011款 1.4L 自动致尚版,0过户,¥4.00,新车指导价11.60万(含税),2012-02,5.79万公里,国四,1.4,0次过户,2020-2,2020-1,已过期,1.4L 86马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cs/be789512db8167dex.htm
大众 朗行 2013款 1.6L 自动舒适型,严选车,¥6.24,新车指导价15.30万(含税),2014-01,7.75万公里,国四,1.6,0次过户,2020-1,2019-12,已过期,1.6L 110马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/foshan/3ef09da84d709881x.htm
大众 途观 2012款 1.8TSI 自动四驱菁英版,严选车,¥10.03,新车指导价29.50万(含税),2011-12,10.34万公里,国四,1.8,0次过户,2019-12,2020-1,已过期,1.8T 160马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/gz/cb70f4333491b9f0x.htm
别克 昂科威 2016款 20T 两驱领先型,严选车,12.85,原价13.03万,2015-12,4.07万公里,国五,1.5,0次过户,2019-12,2019-12,已过期,1.5T 169马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/zhongshan/c5f50c8f9b6f9e3fx.htm
斯柯达 明锐 2015款 1.4TSI DSG逸致版,严选车,6.95,原价7.1万,2015-07,6.79万公里,国五,1.4,0次过户,2019-7,2019-7,已过期,1.4T 150马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/nn/47d027fe127c78f4x.htm
现代 瑞纳 2014款 1.4L 自动领先型GLX,严选车,5.11,原价5.27万,2016-01,4.51万公里,国五,1.4,0次过户,2020-1,2020-1,已过期,1.4L 107马力 L4,4档自动变速箱(AT),https://www.guazi.com/zhongshan/e5eb156c15703e4fx.htm
现代 索纳塔八 2013款 2.0L 自动领先版,严选车,¥8.28,新车指导价19.50万(含税),2014-01,4.86万公里,国四,2.0,0次过户,2020-1,2020-1,已过期,2.0L 162马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sz/55b3532ca937237ax.htm
长安 奔奔 2015款 1.4L IMT豪华型 国V,严选车,¥3.37,新车指导价5.40万(含税),2017-05,0.74万公里,国五,1.4,0次过户,2021-5,2020-5,已过期,1.4L 101马力 L4,5档机械式自动变速箱(AMT),https://www.guazi.com/dg/5b08d1756f144785x.htm
别克 君威 2012款 2.0L 舒适版,严选车,6.68,原价6.87万,2012-07,4.73万公里,国四,2.0,0次过户,2019-7,2019-7,已过期,2.0L 147马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/nn/4044430359f14546x.htm
江淮 瑞风S3 2014款 1.5L 手动豪华智能型,严选车,2.98,原价3.23万,2015-01,7.8万公里,国四,1.5,0次过户,2021-1,2020-1,已过期,1.5L 113马力 L4,6档手动变速箱(MT),https://www.guazi.com/dg/fe93643c00d0f745x.htm
