车型,选车类型,价格/万,新车价格,上牌时间,公里数,排放标准,排量,过户信息,年检到期,交强险,商业险到期,发动机,变速箱,网址
三菱 帕杰罗 2011款 V73 3.0L AT GLX,严选车,¥16.00,新车指导价37.90万(含税),2015-11,3.18万公里,国四,3.0,1次过户,2019-11,2019-11,已过期,3.0L 163马力 V6,4档手自一体变速箱(AT),https://www.guazi.com/zz/ed2685bde88516b4x.htm
宝马5系 2013款 520Li 典雅型,严选车,22.90,原价23.29万,2013-03,2.86万公里,国四,2.0,0次过户,2020-3,2020-3,已过期,2.0T 184马力 L4,8档手自一体变速箱(AT),https://www.guazi.com/ty/cafe1ba5db479ac7x.htm
别克 昂科威 2017款 20T 两驱精英型,降价急售,¥15.60,新车指导价25.60万(含税),2017-04,1.35万公里,国五,1.5,0次过户,2021-4,2020-4,2020-4,1.5T 169马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/jilin/d30502ca04808e47x.htm
凯迪拉克XTS 2015款 28T 舒适型,严选车,17.00,原价17.35万,2016-04,5.05万公里,国五,2.0,0次过户,2020-4,2020-4,已过期,2.0T 269马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/ty/cf253b2abed6c559x.htm
捷豹XE 2017款 2.0T 200PS R-Sport,严选车,¥21.44,新车指导价43.20万(含税),2016-11,5.53万公里,国五,2.0,1次过户,2020-11,2019-11,已过期,2.0T 200马力 L4,8档手自一体变速箱(AT),https://www.guazi.com/zz/8662d0388239b164x.htm
奔驰GLK级 2015款 GLK 300 4MATIC 时尚型 极致版,严选车,¥27.13,新车指导价52.60万(含税),2015-09,6.45万公里,国五,3.0,0次过户,2019-9,2019-7,已过期,3.0L 245马力 V6,7档手自一体变速箱(AT),https://www.guazi.com/zz/ff9500bfca6e9951x.htm
凯迪拉克CT6 2016款 28T 领先型,严选车,¥27.01,新车指导价59.70万(含税),2017-01,8.49万公里,国五,2.0,0次过户,2021-1,2020-1,已过期,2.0T 276马力 L4,8档手自一体变速箱(AT),https://www.guazi.com/zz/297690a7b9b56cefx.htm
奔驰GLC级 2017款 GLC 260 4MATIC 动感型,严选车,¥33.98,新车指导价46.60万(含税),2018-02,2.65万公里,国五,2.0,0次过户,2020-2,2020-2,已过期,2.0T 211马力 L4,9档手自一体变速箱(AT),https://www.guazi.com/xa/d2a6b51f0ed61e3cx.htm
沃尔沃XC60 2014款 改款 T5 智雅版(进口),严选车,17.20,原价17.55万,2014-07,11.7万公里,国四,2.0,0次过户,2020-7,2019-6,已过期,2.0T 245马力 L4,8档自动变速箱(AT),https://www.guazi.com/zz/3711a45dfdae8e9cx.htm
大众 桑塔纳 2013款 1.4L 手动风尚版,严选车,¥3.74,新车指导价9.20万(含税),2014-11,7.62万公里,国四,1.4,0次过户,2020-11,2019-10,已过期,1.4L 90马力 L4,5档手动变速箱(MT),https://www.guazi.com/zz/e4bd7e82c2750313x.htm
大众 朗行 2013款 1.6L 自动舒适型,严选车,¥7.24,新车指导价15.30万(含税),2015-04,5.93万公里,国四,1.6,0次过户,2021-4,2020-2,已过期,1.6L 110马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/zz/a0bb3a260845e93fx.htm
大众 桑塔纳 2013款 1.6L 手动舒适版,严选车,¥3.61,新车指导价11.30万(含税),2014-07,13.89万公里,国四,1.6,0次过户,2020-7,2019-7,已过期,1.6L 110马力 L4,5档手动变速箱(MT),https://www.guazi.com/zz/ad4d26e85ba16327x.htm
大众 朗行 2013款 1.6L 自动风尚型,0过户,¥5.72,新车指导价13.90万(含税),2013-09,6.26万公里,国四,1.6,0次过户,2019-9,2019-9,已过期,1.6L 110马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/jn/8fec230124b3d561x.htm
大众 高尔夫 2015款 1.4TSI 手动舒适型,严选车,¥7.68,新车指导价15.30万(含税),2014-12,2.58万公里,国五,1.4,0次过户,2020-12,2019-12,已过期,1.4T 131马力 L4,5档手动变速箱(MT),https://www.guazi.com/zz/4d7647f6f19cbb15x.htm
大众 桑塔纳 2015款 1.6L 手动风尚版,严选车,¥5.11,新车指导价9.80万(含税),2016-04,1.92万公里,国五,1.6,0次过户,2020-4,2020-1,已过期,1.6L 110马力 L4,5档手动变速箱(MT),https://www.guazi.com/ty/d104b5c90ecaaf4fx.htm
大众 朗行 2015款 1.6L 自动舒适版,严选车,¥7.60,新车指导价15.20万(含税),2016-04,5.52万公里,国五,1.6,2次过户,2020-4,2020-4,已过期,1.6L 110马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/xa/5ba2d76d76c1c9ccx.htm
大众POLO 2013款 1.4L 手动风尚版,严选车,¥3.86,新车指导价9.30万(含税),2014-01,4.28万公里,国四,1.4,0次过户,2020-1,2020-1,已过期,1.4L 86马力 L4,5档手动变速箱(MT),https://www.guazi.com/zz/1a580a5665f72aefx.htm
大众 朗逸 2013款 1.6L 自动舒适版,严选车,¥6.70,新车指导价15.00万(含税),2013-04,1.95万公里,国四,1.6,0次过户,2020-4,2020-3,已过期,1.6L 105马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/zz/41a6ecaa18498c3ax.htm
大众POLO 2011款 1.4L 手动致乐版,0过户,¥2.77,新车指导价9.30万(含税),2012-02,10.54万公里,国四,1.4,0次过户,2020-2,2020-1,已过期,1.4L 86马力 L4,5档手动变速箱(MT),https://www.guazi.com/xuzhou/d7f3fe5ecd83bce9x.htm
大众POLO 2013款 1.4L 手动舒适版,严选车,¥3.59,新车指导价10.30万(含税),2014-04,9.67万公里,国四,1.4,0次过户,2020-4,2020-4,已过期,1.4L 86马力 L4,5档手动变速箱(MT),https://www.guazi.com/xa/49c81a1443ea04b0x.htm
大众 速腾 2014款 1.6L 手动舒适型,严选车,¥6.24,新车指导价15.10万(含税),2014-01,7.64万公里,国四,1.6,0次过户,2020-1,2020-1,已过期,1.6L 105马力 L4,5档手动变速箱(MT),https://www.guazi.com/ty/aded4ddf4b1c8c58x.htm
大众 速腾 2014款 改款 1.6L 手动舒适型,严选车,6.32,原价6.58万,2014-10,6.45万公里,国四,1.6,0次过户,2020-10,2019-10,已过期,1.6L 105马力 L4,5档手动变速箱(MT),https://www.guazi.com/xa/2d30b05a52b2321dx.htm
大众 帕萨特 2013款 1.4TSI 手动尊荣版,,¥8.20,新车指导价21.10万(含税),2013-09,6.14万公里,国四,1.4,1次过户,2019-9,2019-11,已过期,1.4T 131马力 L4,5档手动变速箱(MT),https://www.guazi.com/luoyang/bb29e0e53922ba2ex.htm
大众POLO 2018款 1.5L 自动安享型,准新车,¥8.50,新车指导价11.10万(含税),2018-11,0.06万公里,国五,1.5,0次过户,2020-11,2019-11,已过期,1.5L 110马力 L4,6档自动变速箱(AT),https://www.guazi.com/su/3b75d55fb217a468x.htm
雪佛兰 科鲁兹 2013款 1.6L SE AT,严选车,¥6.08,新车指导价14.60万(含税),2014-05,2.31万公里,国四,1.6,1次过户,2020-5,2019-5,2019-5,1.6L 121马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/luoyang/e598d8b36fc4ffe0x.htm
大众 途安 2013款 1.4T 自动舒适版5座,严选车,7.22,原价7.61万,2013-08,9.28万公里,国四,1.4,0次过户,2019-8,2019-8,已过期,1.4T 131马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/xa/42777c6710735f36x.htm
大众 宝来 2012款 1.4T 自动舒适型,严选车,4.98,原价5.45万,2012-10,6.01万公里,国四,1.4,0次过户,2019-10,2019-10,已过期,1.4T 131马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/xa/d91f11e31b5fc8dax.htm
福特 致胜 2013款 2.3L 时尚型,严选车,¥6.43,新车指导价19.50万(含税),2014-05,4.31万公里,国四,2.3,1次过户,2020-5,2019-7,已过期,2.3L 160马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/zz/e531d0726dc3d18dx.htm
大众POLO 2011款 1.4L 自动致尚版,0过户,¥4.00,新车指导价11.60万(含税),2012-02,5.79万公里,国四,1.4,0次过户,2020-2,2020-1,已过期,1.4L 86马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cs/be789512db8167dex.htm
雪佛兰 迈锐宝 2013款 2.0L 自动豪华版,严选车,¥7.80,新车指导价19.70万(含税),2014-01,5.6万公里,国四,2.0,1次过户,2020-1,2019-12,已过期,2.0L 154马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/zz/620ca3d0ea38bcefx.htm
现代 索纳塔八 2013款 2.0L 自动领先版,严选车,¥7.29,新车指导价19.50万(含税),2013-11,11.15万公里,国四,2.0,0次过户,2019-11,2020-2,已过期,2.0L 162马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/zz/3b1ac807e2099521x.htm
别克 英朗 2014款 XT 1.6L 自动时尚版,严选车,¥6.59,新车指导价16.30万(含税),2015-05,1.53万公里,国五,1.6,0次过户,2021-5,2020-5,已过期,1.6L 121马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/xa/f83c044860a3d2abx.htm
斯柯达 昕锐 2016款 1.6L 自动创行版,严选车,5.75,原价6.13万,2016-07,4.29万公里,国五,1.6,1次过户,2020-7,2019-7,已过期,1.6L 110马力 L4,6档自动变速箱(AT),https://www.guazi.com/xa/a4db82bf758f1bb3x.htm
雪佛兰 科鲁兹 2013款 1.6L SE MT,0过户,¥4.80,新车指导价13.00万(含税),2013-03,4.31万公里,国四,1.6,0次过户,2020-3,2020-3,已过期,1.6L 121马力 L4,5档手动变速箱(MT),https://www.guazi.com/qd/041242642ed6fa49x.htm
雪佛兰 科鲁兹 2017款 1.5L 自动先锋天窗版,0过户,¥7.50,新车指导价13.60万(含税),2017-08,1.22万公里,国五,1.5,0次过户,2019-8,2019-8,已过期,1.5L 114马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/luoyang/aa58eed706d8e2cex.htm
福特 福克斯 2013款 两厢经典 1.8L 自动时尚型,严选车,¥5.00,新车指导价13.40万(含税),2013-06,4.28万公里,国四,1.8,0次过户,2019-6,2019-6,已过期,1.8L 124马力 L4,4档手自一体变速箱(AT),https://www.guazi.com/zz/2c6f2e29597579afx.htm
别克 英朗 2013款 GT 1.8L 自动时尚版,严选车,5.23,原价5.38万,2012-11,7.3万公里,国四,1.8,0次过户,2019-11,2019-11,已过期,1.8L 147马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/xa/92f5ea80b8a06896x.htm
标致408 2013款 2.0L 自动豪华版,严选车,¥5.22,新车指导价17.10万(含税),2014-01,6.27万公里,国四,2.0,0次过户,2020-1,2019-6,已过期,2.0L 147马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/zz/ebd0fc546c567727x.htm
本田 飞度 2018款 1.5L CVT舒适天窗版,准新车,¥7.50,新车指导价9.30万(含税),2018-09,0.72万公里,国五,1.5,2次过户,2020-9,2019-9,2019-9,1.5L 131马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/ty/0a6f0d0157b60a8cx.htm
福特 福克斯 2017款 三厢 1.6L 自动舒适型智行版,0过户,¥8.00,新车指导价13.80万(含税),2017-06,1.01万公里,国五,1.6,0次过户,2020-6,2020-6,2020-6,1.6L 125马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/luoyang/026a86a86f71874cx.htm
现代 索纳塔八 2013款 2.0L 自动豪华版,严选车,7.28,原价7.48万,2013-09,7.35万公里,国四,2.0,0次过户,2019-9,2019-9,已过期,2.0L 162马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/ty/1594b4c28e83e809x.htm
别克 英朗 2013款 GT 1.6L 手动进取版,严选车,¥4.43,新车指导价14.90万(含税),2014-01,6.2万公里,国四,1.6,1次过户,2020-1,2020-3,已过期,1.6L 121马力 L4,5档手动变速箱(MT),https://www.guazi.com/xa/cd5e7e00359ce70ex.htm
启辰R50 2013款 1.6L 手动时尚版,严选车,2.98,原价3.07万,2014-05,6.22万公里,国四,1.6,0次过户,2020-5,2020-5,2019-1,1.6L 117马力 L4,5档手动变速箱(MT),https://www.guazi.com/xa/87ec79deb0f544b1x.htm
福特 福克斯 2013款 两厢经典 1.8L 自动时尚型,降价急售,¥4.50,新车指导价13.40万(含税),2014-04,7.27万公里,国四,1.8,0次过户,2020-4,2020-4,2020-4,1.8L 124马力 L4,4档手自一体变速箱(AT),https://www.guazi.com/cq/acc4e10fd7a9025ax.htm
福特 福克斯 2012款 两厢 2.0L 自动豪华运动型,严选车,¥6.67,新车指导价17.70万(含税),2014-09,5.28万公里,国四,2.0,0次过户,2020-9,2019-8,已过期,2.0L 170马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/zz/d7057b693eddd4cfx.htm
福特 蒙迪欧-致胜 2011款 2.0L GTDi200时尚型,严选车,5.96,原价6.14万,2013-05,7.54万公里,国四,2.0,0次过户,2020-5,2020-5,已过期,2.0T 203马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/luoyang/7f6451644854e3b1x.htm
福特 福克斯 2012款 三厢 1.6L 自动风尚型,严选车,5.64,原价6.06万,2014-07,6.49万公里,国四,1.6,0次过户,2020-7,2019-7,已过期,1.6L 125马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/ty/8cdef4686f22161fx.htm
现代 瑞纳 2014款 1.4L 自动智能型GLS,严选车,¥4.67,新车指导价9.40万(含税),2015-11,1.32万公里,国四,1.4,0次过户,2019-11,2019-10,已过期,1.4L 107马力 L4,4档自动变速箱(AT),https://www.guazi.com/ty/553eb1e821e38920x.htm
奔腾B70 2014款 2.0L 自动豪华型,严选车,5.55,原价5.84万,2015-05,5.49万公里,国四,2.0,0次过户,2021-5,2020-5,已过期,2.0L 147马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/zz/2c125044abfcbba0x.htm
别克 英朗 2015款 18T 双离合豪华型,严选车,7.81,原价8.18万,2017-05,2.17万公里,国五,1.4,0次过户,2021-5,2019-8,已过期,1.4T 144马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/xa/142e94d6fc225ff8x.htm
别克 君威 2012款 2.0L 舒适版,严选车,5.78,原价6.15万,2013-03,16.59万公里,国四,2.0,0次过户,2020-3,2019-7,已过期,2.0L 147马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/zz/74f3527e20fbc72bx.htm
标致307 2010款 三厢 1.6L 自动舒适版,严选车,2.68,原价2.85万,2011-10,3.88万公里,国四,1.6,1次过户,2019-10,2019-11,已过期,1.6L 106马力 L4,4档手自一体变速箱(AT),https://www.guazi.com/luoyang/8da445991bf7604dx.htm
标致308 2014款 乐享版 经典 1.6L 自动优尚型,严选车,¥5.60,新车指导价12.60万(含税),2014-09,1.59万公里,国五,1.6,0次过户,2020-9,2019-9,已过期,1.6L 117马力 L4,4档手自一体变速箱(AT),https://www.guazi.com/zz/00eba075bfc05f2fx.htm
起亚K4 2014款 1.8L 自动DLX,,¥9.00,新车指导价17.20万(含税),2015-09,2.31万公里,国四,1.8,1次过户,2019-9,2019-9,已过期,1.8L 143马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/jn/1fa8573b586fb412x.htm
斯柯达 晶锐 2012款 1.4L 手动晶致版,严选车,2.93,原价3.1万,2013-05,6.16万公里,国四,1.4,0次过户,2019-5,2019-5,已过期,1.4L 86马力 L4,5档手动变速箱(MT),https://www.guazi.com/xa/20f0f31b6e12415ax.htm
起亚K2 2012款 三厢 1.6L AT Premium纪念版,严选车,4.63,原价4.73万,2014-07,3.48万公里,国四,1.6,0次过户,2020-7,2019-6,已过期,1.6L 123马力 L4,4档自动变速箱(AT),https://www.guazi.com/luoyang/0c1cb499c7eac019x.htm
奔腾B50 2013款 1.6L 手动舒适型,严选车,3.71,原价3.92万,2014-12,4.36万公里,国四,1.6,0次过户,2020-12,2019-11,2019-11,1.6L 103马力 L4,5档手动变速箱(MT),https://www.guazi.com/xa/6aa301f4fc88a14fx.htm
标致408 2011款 1.6L 手动舒适版,严选车,¥2.89,新车指导价13.20万(含税),2011-10,10.84万公里,国四,1.6,0次过户,2019-10,2019-6,2019-5,1.6L 106马力 L4,5档手动变速箱(MT),https://www.guazi.com/xinxiang/8a1ce94270836616x.htm
起亚K2 2015款 三厢 1.4L AT GLS,严选车,4.58,原价4.7万,2015-09,3.15万公里,国四,1.4,0次过户,2019-9,2019-7,已过期,1.4L 107马力 L4,4档自动变速箱(AT),https://www.guazi.com/luoyang/610e13279a93ef7fx.htm
大众 途观 2010款 1.8TSI 自动四驱风尚版,严选车,¥8.35,新车指导价27.00万(含税),2011-06,9.21万公里,国四,1.8,0次过户,2020-6,2020-5,已过期,1.8T 160马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/ty/0356d2806c764ac2x.htm
斯柯达 明锐 2015款 经典款 1.6L 手动逸杰版,严选车,5.35,原价5.47万,2015-11,4.38万公里,国四,1.6,1次过户,2019-11,2019-11,已过期,1.6L 105马力 L4,5档手动变速箱(MT),https://www.guazi.com/xa/410142619ce683a7x.htm
菲亚特 致悦 2014款 1.4T 自动舒适版,严选车,6.46,原价6.68万,2016-06,3.05万公里,国五,1.4,0次过户,2020-6,2019-8,已过期,1.4T 150马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/ty/bcc6ea5e1ebd06ebx.htm
比亚迪G6 2013款 1.5TI 手动尊贵型,严选车,¥3.76,新车指导价10.80万(含税),2014-08,3.52万公里,国四,1.5,1次过户,2020-8,2019-8,已过期,1.5T 154马力 L4,6档手动变速箱(MT),https://www.guazi.com/xa/4ee97c296e5b183ax.htm
丰田 威驰 2016款 1.5L 自动智臻星耀版,0过户,¥6.40,新车指导价9.70万(含税),2016-09,4.25万公里,国五,1.5,0次过户,2020-9,2019-12,已过期,1.5L 107马力 L4,4档自动变速箱(AT),https://www.guazi.com/jn/ee9929af7058a12ax.htm
比亚迪F3 2012款 节能版 1.5L 手动舒适型,降价急售,¥2.70,新车指导价4.80万(含税),2017-01,2.89万公里,国五,1.5,0次过户,2021-1,2020-2,已过期,1.5L 109马力 L4,5档手动变速箱(MT),https://www.guazi.com/zz/98ba0c0516941a4dx.htm
斯柯达 明锐 2013款 1.6L 手动逸俊版,严选车,¥4.29,新车指导价14.90万(含税),2012-11,12.77万公里,国四,1.6,0次过户,2019-11,2019-11,已过期,1.6L 105马力 L4,5档手动变速箱(MT),https://www.guazi.com/xa/da5c51fd75743a94x.htm
福特 蒙迪欧 2013款 2.0L GTDi200豪华型,严选车,11.80,原价12.25万,2015-08,1.15万公里,国四,2.0,0次过户,2019-8,2019-8,已过期,2.0T 203马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/ty/ef58fd60324dbc6cx.htm
奥迪A4L 2015款 45 TFSI quattro个性运动型,0过户,¥19.90,新车指导价38.30万(含税),2015-09,5.79万公里,国五,2.0,0次过户,2019-9,2019-8,已过期,2.0T 224马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/changzhou/abcf5b9cf222912fx.htm
奔腾B30 2016款 1.6L 手动豪华型,0过户,¥4.50,新车指导价7.90万(含税),2017-02,2.67万公里,国五,1.6,0次过户,2021-2,2019-8,已过期,1.6L 109马力 L4,5档手动变速箱(MT),https://www.guazi.com/cc/769cbee338206338x.htm
奔腾B30 2016款 1.6L 自动豪华型,严选车,4.61,原价4.87万,2016-08,2.88万公里,国五,1.6,0次过户,2020-8,2019-9,已过期,1.6L 109马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/xa/b9af00db3d9e4155x.htm
雪铁龙 世嘉 2013款 三厢 1.6L 手动品尚型,严选车,¥4.00,新车指导价11.70万(含税),2014-07,4.99万公里,国五,1.6,0次过户,2020-7,2020-5,已过期,1.6L 117马力 L4,5档手动变速箱(MT),https://www.guazi.com/zz/b34b6d90fba34f67x.htm
纳智捷 纳5 2015款 1.8T 自动智慧型,0过户,¥5.00,新车指导价10.80万(含税),2016-11,2.42万公里,国五,1.8,0次过户,2020-11,2019-11,已过期,1.8T 180马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/km/7f9c1b607be780d0x.htm
福特 福睿斯 2015款 1.5L 自动时尚型,严选车,5.95,原价6.15万,2016-02,6.46万公里,国五,1.5,1次过户,2020-2,2019-5,已过期,1.5L 113马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/xa/fbdcffdf8d2a0137x.htm
福特 翼搏 2013款 1.5L 自动尊贵型,严选车,¥5.92,新车指导价13.90万(含税),2013-08,6.58万公里,国四,1.5,1次过户,2019-8,2019-7,已过期,1.5L 110马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/xa/bcddbe1e8058f7e5x.htm
别克 昂科拉 2013款 1.4T 自动两驱领先型,严选车,¥6.35,新车指导价19.20万(含税),2014-01,6.14万公里,国四,1.4,0次过户,2020-1,2020-1,已过期,1.4T 140马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/xa/998fc26b73ae98fbx.htm
菲亚特 博悦 2011款 1.4T AMT至尊版(进口),严选车,¥4.27,新车指导价22.20万(含税),2011-02,9.72万公里,国四,1.4,0次过户,2020-2,2020-2,已过期,1.4T 120马力 L4,6档机械式自动变速箱(AMT),https://www.guazi.com/zz/669d23b99090e310x.htm
本田 思铂睿 2013款 2.4L 豪华版,,¥10.00,新车指导价25.80万(含税),2013-12,5.83万公里,国四,2.4,1次过户,2019-12,2019-12,已过期,2.4L 201马力 L4,5档手自一体变速箱(AT),https://www.guazi.com/weifang/170a6dce35e586dcx.htm
现代 名图 2016款 1.8L 自动智能型GLS,0过户,¥10.00,新车指导价16.30万(含税),2016-06,3.59万公里,国五,1.8,0次过户,2020-6,2020-5,2020-5,1.8L 143马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/hf/7394ba58c2ee79dbx.htm
标致308 2014款 乐享版 经典 1.6L 手动风尚型,严选车,4.80,原价5.26万,2016-03,4.14万公里,国五,1.6,0次过户,2020-3,2020-3,已过期,1.6L 117马力 L4,5档手动变速箱(MT),https://www.guazi.com/xa/f255c25f1e5aba7ex.htm
雪佛兰 迈锐宝XL 2016款 1.5T 双离合锐驰版,严选车,10.07,原价10.68万,2016-07,4.2万公里,国五,1.5,0次过户,2020-7,2019-7,已过期,1.5T 170马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/luoyang/28801806ba0ce8a7x.htm
